date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
8/19/15,3437.629171,963,973912,0.047683,35601,29900,1.04027167
8/20/15,10177.17197,984,841171,0.051126,8117,27500,0.9635
8/21/15,9594.461441,811,902979,0.058405,18728,30250,0.8529733
8/22/15,6795.024805,742,1033570,0.055943,15845,25450,1.39775179
8/23/15,5995.177326,790,991605,0.053604,2381,31600,1.2554
8/24/15,3035.087954,532,951381,0.048577,4445,29450,0.8099
8/25/15,3469.128611,479,862870,0.047084,4733,30200,0.70810434
8/26/15,3292.524663,444,838612,0.046785,3468,28650,0.49450002
8/27/15,1959.7929,407,835129,0.047062,3762,28450,0.5471
8/28/15,2349.883176,403,841177,0.042304,15409,30050,0.48320007
8/29/15,8281.545267,364,756998,0.06272,196894,27100,2.39620007
8/30/15,49859.31646,478,1124310,0.092394,290303,27950,1.95996836
8/31/15,30285.21067,565,1659350,0.075582,341878,30650,3.14968388
9/1/15,27756.99174,549,1359640,0.071648,10071,29200,0.77953644
9/2/15,12895.33256,471,1291310,0.071364,119497,29650,0.5901
9/3/15,11444.15123,467,1287840,0.078869,88373,29250,0.7037
9/4/15,12159.26299,630,1425880,0.072775,5599,32050,0.8268
9/5/15,6144.176084,633,1325200,0.081677,137766,27950,0.8296
9/6/15,13502.97756,649,1481550,0.075518,47350,30550,0.84555697
9/7/15,7056.142981,613,1372020,0.065944,114328,27250,0.6981
9/8/15,17559.02579,725,1200280,0.063642,23429,27300,1.9772
9/9/15,13107.77433,615,1158770,0.067738,75921,27350,0.66889432
9/10/15,13106.38884,669,1235820,0.059525,39770,29600,0.7033
9/11/15,12037.99972,527,1087540,0.059632,4889,25800,0.5503
9/12/15,17006.71774,555,1091360,0.057118,16229,29550,0.472
9/13/15,13031.87399,571,1047320,0.052979,11368,30950,0.6571
9/14/15,10730.70772,609,972400,0.051867,13832,28400,1.007986
9/15/15,5161.549309,453,953687,0.054814,5548,27700,1.10556
9/16/15,2550.328867,547,1009450,0.052629,10028,27350,0.5476
9/17/15,4481.548673,542,970886,0.050043,3184,30300,0.7184
9/18/15,4007.807345,545,926368,0.049202,8275,29450,0.6593
9/19/15,17159.84496,600,909788,0.049131,4207,29950,0.7603
9/20/15,8700.957369,539,910751,0.049968,8061,27800,0.66216
9/21/15,13349.88708,529,927594,0.050691,3574,29700,1.7181304
9/22/15,9023.765834,563,939004,0.045246,31123,28200,0.69900081
9/23/15,36679.51803,597,842413,0.047589,7620,28050,0.64460001
9/24/15,8251.808219,566,879074,0.047475,4652,28650,0.7049
9/25/15,1390.787848,542,886702,0.046636,5175,27450,0.5841
9/26/15,6763.45038,527,874632,0.046272,2677,28400,0.67339
9/27/15,12359.33634,497,863923,0.045586,4104,29750,0.4532
9/28/15,3844.704596,486,855229,0.044942,1876,26250,0.56018
9/29/15,2577.128729,554,840204,0.04435,3580,26100,0.64880996
9/30/15,2794.985863,603,834841,0.042791,4231,28600,0.755
10/1/15,2670.655407,569,806335,0.04263,3476,28550,0.6424
10/2/15,1944.4895,629,804570,0.043403,2263,28900,0.63059478
10/3/15,1791.859325,651,819990,0.043029,10650,30000,1.04103953
10/4/15,16895.56723,495,814936,0.041235,5684,28850,0.74002462
10/5/15,2436.266633,638,782078,0.037949,3235,27100,0.9016
10/6/15,3181.515134,585,720953,0.038023,6007,30100,1.76793495
10/7/15,2846.388793,618,721180,0.033875,7889,29000,1.69502328
10/8/15,11070.3363,626,640032,0.03587,20595,26400,2.0666
10/9/15,2544.701654,587,684112,0.033026,4059,28200,0.5542
10/10/15,3723.006267,681,630858,0.033653,2565,30100,0.8157
10/11/15,2401.820773,589,643868,0.036489,7667,28700,0.9158
10/12/15,8814.663052,616,698991,0.038185,6366,28850,0.7005
10/13/15,10197.47694,573,732070,0.034898,4955,29200,0.8632
10/14/15,2848.392294,536,670882,0.035571,5241,27000,0.71659074
10/15/15,6911.938457,609,684673,0.034977,4741,28750,0.8395
10/16/15,8075.290418,686,674000,0.03449,3150,30800,0.8952
10/17/15,2064.162389,681,666116,0.033419,2995,27000,1.0287
10/18/15,2958.027088,657,645374,0.033301,3613,28500,0.9698
10/19/15,1999.822406,631,644721,0.031962,2715,29200,0.8432
10/20/15,3456.057195,691,619716,0.032085,3112,29100,0.91050201
10/21/15,4861.946898,799,624025,0.032424,3349,30350,1.0202
10/22/15,4685.51236,697,633559,0.033393,5786,26300,1.2077
10/23/15,1950.578343,720,650617,0.030796,3742,29150,0.7567
10/24/15,2320.915843,721,600726,0.029603,4032,30900,0.901
10/25/15,3403.426211,659,577953,0.029842,6695,26300,0.8598
10/26/15,4826.262977,854,584379,0.028337,3731,30700,1.5524
10/27/15,3318.246281,889,555288,0.028485,7054,31200,1.1638
10/28/15,22209.51917,736,558885,0.029862,7054,28300,0.80738305
10/29/15,3831.945804,687,586645,0.033722,22461,25000,0.7783
10/30/15,6021.440602,771,663609,0.034255,19589,32100,1.12767607
10/31/15,8047.18324,739,675198,0.035284,5017,28850,0.9947
11/1/15,4846.051176,690,676261,0.032936,2678,28000,0.71110965
11/2/15,8342.526612,710,650891,0.035752,5563,27950,0.79431382
11/3/15,2403.175136,674,729495,0.035564,20575,28000,0.77930006
11/4/15,5655.979008,688,705373,0.03539,22281,29600,0.76090001
11/5/15,8049.171569,691,705259,0.034082,6157,29050,1.1196
11/6/15,4997.958861,662,678025,0.03343,3006,27050,0.8636
11/7/15,4535.38205,746,666260,0.0336,2325,31000,1.2137
11/8/15,6443.418682,680,669704,0.031592,1407,29500,0.5684
11/9/15,5999.086384,637,631627,0.030835,4384,28300,0.6833
11/10/15,3121.049173,677,616166,0.028764,5592,28200,0.73574706
11/11/15,5126.755395,623,576130,0.02866,3927,27000,0.7341
11/12/15,6833.863174,642,574825,0.026875,21550,27500,0.9058
11/13/15,15006.8424,689,539549,0.025437,14630,29200,0.76758211
11/14/15,15128.5976,694,511676,0.025387,1393,29600,0.6896
11/15/15,4450.225465,678,511357,0.02277,11559,29450,0.94545351
11/16/15,12922.33013,678,458958,0.023852,3408,25550,0.7021
11/17/15,3622.000547,677,481589,0.024106,4129,27800,0.6707
11/18/15,7904.194063,802,487494,0.022262,10791,30400,0.77636899
11/19/15,24135.17236,687,450253,0.023793,4330,26300,0.9359
11/20/15,6493.861047,822,482510,0.023893,2610,28800,1.2508
11/21/15,8897.050677,809,485599,0.022466,13601,31550,0.7054
11/22/15,8092.554537,727,456068,0.021984,3803,29200,0.68686427
11/23/15,7349.061601,658,448003,0.021268,5339,27100,1.5726
11/24/15,13726.24494,740,433752,0.021459,5750,27350,1.5412
11/25/15,5768.109598,688,438294,0.02167,3043,29750,0.75018143
11/26/15,7959.789819,690,443014,0.02241,3686,28700,0.8324
11/27/15,8767.656465,651,457735,0.02184,2134,26150,0.79172267
11/28/15,6206.130063,637,446149,0.021368,2314,28700,0.63944201
11/29/15,7420.184586,641,439642,0.022446,3663,31500,0.79422375
11/30/15,10749.2043,645,462224,0.02041,25700,30000,0.99740832
12/1/15,41081.90464,715,420315,0.019495,2247,27800,0.9762117
12/2/15,4910.394207,669,401513,0.019795,2513,27100,0.8705
12/3/15,4873.495885,762,409548,0.02031,2713,28650,0.76324485
12/4/15,6938.291651,760,420006,0.020258,1025,30800,0.82733272
12/5/15,6688.214379,696,420116,0.020591,1300,26950,0.99212333
12/6/15,8263.821519,689,426651,0.02801,3688,30700,0.89380213
12/7/15,11375.32488,723,577882,0.021184,4226,28150,0.87968775
12/8/15,6255.717475,791,440515,0.023022,2504,31200,0.79653396
12/9/15,3055.739929,688,481430,0.023798,16416,26700,0.71164616
12/10/15,8210.673269,779,496407,0.022452,5523,31200,1.38235051
12/11/15,3459.617563,636,468800,0.029893,13671,26050,0.6463
12/12/15,12638.00071,830,602302,0.029249,11581,31450,2.14278311
12/13/15,6761.698387,728,611287,0.024565,19784,30200,1.11720386
12/14/15,20394.15062,703,514933,0.025392,11192,29450,0.72389698
12/15/15,7889.388246,773,533217,0.025736,7145,29350,0.88971288
12/16/15,7275.072535,740,541855,0.023801,7999,26950,0.68067042
12/17/15,4485.407172,768,495880,0.02408,6576,27850,0.68587796
12/18/15,6766.790261,717,505061,0.023064,5070,29900,1.161
12/19/15,6253.070302,732,486967,0.025209,2035,27900,0.5787
12/20/15,3867.299899,754,535076,0.022231,3368,27950,0.7678
12/21/15,3540.432686,789,470902,0.02038,6407,30200,0.7538
12/22/15,35065.68877,770,432635,0.020675,3593,27050,0.7705
12/23/15,2025.959449,728,438655,0.020272,4058,27650,0.7736
12/24/15,2197.282053,747,431238,0.021063,1307,32100,1.0007
12/25/15,1234.212994,651,433178,0.020662,2635,26650,0.7844
12/26/15,1949.633659,695,445207,0.021455,3116,28200,0.6773
12/27/15,1836.58819,693,436275,0.022086,3495,28550,0.9816
12/28/15,2073.386429,755,472650,0.02151,1921,29750,0.6966
12/29/15,1693.050095,731,462195,0.020821,1799,28650,0.7114
12/30/15,1407.171132,728,446815,0.020915,1697,30750,1.6564
12/31/15,964.3293096,681,449071,0.02228,2504,26200,0.6376
1/1/16,1521.091915,755,478776,0.021256,1517,27500,0.8614
1/2/16,1504.455264,780,459765,0.020426,1973,30200,0.7771
1/3/16,1621.508698,744,440335,0.02252,2011,27450,0.7578
1/4/16,1645.168072,788,483257,0.021428,3130,28600,1.04402107
1/5/16,1645.854039,765,458423,0.019977,1972,28000,0.9828
1/6/16,1173.665697,804,429652,0.018325,5973,26900,1.1295
1/7/16,5187.543496,822,396202,0.018651,1546,27800,0.7198
1/8/16,1244.877555,798,404478,0.018167,5882,30550,1.1254
1/9/16,2343.124792,731,394790,0.019597,2800,28000,1.4616
1/10/16,1717.341144,761,426113,0.019321,1653,28900,0.976
1/11/16,1970.303189,723,421473,0.019077,1697,28950,0.9145
1/12/16,4475.199296,766,415926,0.026081,7613,29650,0.90110096
1/13/16,6493.762524,787,549982,0.022801,8005,28450,1.08635917
1/14/16,3262.939816,782,498414,0.025679,16732,29450,0.7628
1/15/16,3290.649691,793,577830,0.020675,8897,29700,1.23773932
1/16/16,4137.699966,716,453030,0.020943,6774,26300,0.6835
1/17/16,24542.29543,769,459445,0.020131,2212,29000,1.2682
1/18/16,1195.522384,768,442152,0.020114,3595,28750,0.9107
1/19/16,2388.125163,702,443096,0.01977,1305,26050,0.7209
1/20/16,6682.227441,771,432786,0.021182,6764,31300,0.9813053
1/21/16,1538.152657,735,466598,0.020847,1951,27850,0.8485
1/22/16,2446.86239,748,461348,0.019578,5659,29200,0.69675751
1/23/16,8059.47383,708,433066,0.023474,5691,28850,0.9153
1/24/16,3315.029627,765,519818,0.022391,7505,29650,0.80981622
1/25/16,1642.460409,714,497360,0.022249,4120,28400,1.1737
1/26/16,5531.116928,772,494679,0.044365,115050,27050,0.9986
1/27/16,61833.13544,966,1017110,0.106709,583140,33400,3.21570046
1/28/16,166856.4537,1145,2419830,0.058735,221733,33900,9.9373
1/29/16,147311.7888,947,1311080,0.040988,117388,28300,1.81515233
1/30/16,18137.1774,802,914768,0.037482,32367,25900,1.91300004
1/31/16,9646.054456,810,837921,0.035031,32924,29750,0.6974
2/1/16,7319.476448,764,783982,0.03824,23400,26100,1.3888754
2/2/16,4521.256048,641,857904,0.038838,10497,29850,1.5197746
2/3/16,4578.081485,840,871488,0.038444,11762,29650,0.9923
2/4/16,5291.306225,819,863682,0.04361,17350,28800,0.73192067
2/5/16,9605.042947,780,981272,0.051007,21509,30850,1.1669
2/6/16,10944.57423,802,1149570,0.04354,21276,29250,1.1964
2/7/16,4203.183848,721,982206,0.040327,10600,30150,1.0734
2/8/16,6091.908525,713,910678,0.043241,10613,25100,0.607798
2/9/16,3094.295382,792,977755,0.044616,12787,30000,1.1824
2/10/16,7379.035032,790,1012120,0.043459,13792,29550,0.76593235
2/11/16,5371.983417,784,985205,0.043521,17858,25150,1.06157436
2/12/16,7565.503149,831,987798,0.04595,12217,28850,1.0366902
2/13/16,4549.228218,749,1040370,0.049903,46846,26800,1.0111
2/14/16,6595.36559,852,1139700,0.062242,142641,27050,1.0524
2/15/16,81654.63276,1135,1451180,0.061132,112345,32650,2.8102
2/16/16,44278.65238,850,1392240,0.061046,35441,28600,1.2468
2/17/16,7643.855516,801,1389790,0.053267,52604,27950,1.3495
2/18/16,11219.79085,827,1217980,0.053813,71511,26500,1.1423
2/19/16,4672.758704,897,1232160,0.05152,37449,29700,1.5091
2/20/16,7579.882123,820,1180390,0.05198,14018,27650,0.7904
2/21/16,7308.030186,784,1189860,0.050861,31881,29050,0.9118578
2/22/16,17441.25024,730,1164650,0.048277,20867,26000,0.69521083
2/23/16,7379.2943,789,1106370,0.043625,27469,30900,0.8962
2/24/16,9496.665941,747,999456,0.047857,41050,28250,0.6014
2/25/16,3721.684486,765,1053650,0.045735,18466,28500,0.7702561
2/26/16,2596.828589,710,1055330,0.044097,12592,25600,0.7266
2/27/16,4109.943348,740,1017880,0.041525,8982,28050,0.7338
2/28/16,3090.474752,666,958219,0.040481,12314,25800,0.6976
2/29/16,3421.522249,792,930919,0.040211,16096,31300,0.8025
3/1/16,13490.20851,808,928138,0.040086,17434,29800,0.8786
3/2/16,4388.686646,790,925270,0.039521,13442,28400,0.7365806
3/3/16,5886.776126,798,911608,0.039521,9787,26700,0.7908
3/4/16,3988.903408,791,912552,0.043188,12523,30000,0.7645
3/5/16,5761.788513,816,995861,0.042907,11549,30150,0.9572
3/6/16,3379.024274,798,989882,0.03918,4329,28900,0.81840066
3/7/16,2270.277114,773,904019,0.041261,9123,28750,0.6745488
3/8/16,3985.227125,777,952193,0.039996,12809,29100,1.0012
3/9/16,11387.35918,764,923015,0.041529,13211,24950,0.80470004
3/10/16,3970.546748,761,960812,0.042005,3938,26750,0.9596
3/11/16,4898.262823,805,971065,0.043649,12420,28350,0.8215
3/12/16,2105.032481,798,1007250,0.043451,6049,29300,0.7004
3/13/16,3901.916739,846,1002550,0.044856,10661,29800,1.0609
3/14/16,3410.48026,744,1035620,0.043237,6090,25800,1.2602
3/15/16,4675.737988,847,992924,0.045839,8527,30400,1.0422
3/16/16,30948.9502,808,1057930,0.045779,11112,27850,0.7585
3/17/16,23660.00507,788,1058330,0.050705,25993,31750,0.7933
3/18/16,34517.93988,828,1169620,0.057659,100212,29600,1.75506622
3/19/16,86656.68164,990,1334940,0.056964,26077,30300,0.9499
3/20/16,22191.25849,808,1310070,0.065879,78100,28000,0.92338333
3/21/16,78741.67545,868,1513400,0.065155,27218,28300,1.259751
3/22/16,50567.82985,840,1553060,0.062062,24958,27950,0.79010413
3/23/16,28911.38197,825,1427370,0.061114,19608,29250,0.8423
3/24/16,75334.41313,801,1410110,0.055699,11518,28900,1.1162064
3/25/16,7865.036821,758,1289790,0.055928,11877,28950,1.0283
3/26/16,9419.115355,768,1290420,0.055418,6580,29550,0.8458
3/27/16,71736.4084,724,1278870,0.066173,89779,28850,0.67640001
3/28/16,736220.6755,947,1516260,0.064739,27340,28550,1.10154598
3/29/16,29280.72072,785,1492480,0.060322,8945,30300,0.6975
3/30/16,16062.97412,746,1391900,0.060604,5554,26650,0.7353062
3/31/16,13324.8547,716,1398580,0.059094,5814,28150,0.7333
4/1/16,21671.25573,776,1363570,0.059001,11403,29750,0.7105
4/2/16,143224.1856,715,1361450,0.057351,2999,28800,0.6192445
4/3/16,5311.085216,341,1323610,0.060711,6941,30900,0.5953
4/4/16,7881.655263,347,1401860,0.056147,9523,25150,0.3928
4/5/16,4637.516828,327,1311820,0.056455,5101,29450,0.8691
4/6/16,5430.757861,278,1302910,0.053266,6747,30500,0.1862
4/7/16,130249.4649,265,1231290,0.054326,7566,27750,0.6838
4/8/16,3901.428486,285,1253740,0.054912,5827,29200,0.36140379
4/9/16,3705.439886,263,1267250,0.055346,4224,30600,0.2707892
4/10/16,9415.791881,257,1277300,0.055528,7667,29300,0.2805
4/11/16,9321.23584,247,1281560,0.053669,2209,28700,0.4492
4/12/16,6221.335422,254,1238540,0.050744,8483,29000,0.3574
4/13/16,8056.403327,264,1170950,0.051232,13649,29350,0.38665369
4/14/16,43313.61923,267,1182340,0.05238,19650,28950,0.23620253
4/15/16,22876.01803,286,1208810,0.052571,6860,29100,0.2522
4/16/16,11663.42819,288,1212970,0.053538,5741,28750,0.3648
4/17/16,13259.25034,277,1237550,0.059858,37798,28450,0.25745156
4/18/16,321906.5803,421,1381630,0.064508,26117,31650,0.6172086
4/19/16,356813.8637,350,1490370,0.073164,68593,30900,0.61429523
4/20/16,1638817.506,525,1676860,0.071011,45763,30000,0.84655197
4/21/16,426926.4784,420,1638750,0.069963,31166,31050,0.688992571
4/22/16,26883.39984,318,1614750,0.061544,24477,26050,0.37310743
4/23/16,21620.30278,293,1420210,0.052958,66354,29300,0.90706794
4/24/16,56389.23747,367,1222120,0.050699,36312,27850,0.75647822
4/25/16,29336.09769,301,1170220,0.04756,45040,29700,0.1792
4/26/16,57610.7216,340,1097210,0.046344,24531,27850,14.93136186
4/27/16,1583100.853,320,1069640,0.04657,22032,29800,4.13899472
4/28/16,464970.9306,311,1083440,0.045886,11965,28900,3.03022452
4/29/16,544582.9228,283,1058720,0.045793,9788,27550,1.70405989
4/30/16,3032.046479,298,1056560,0.046266,6684,31950,2.77265304
5/1/16,134417.735,236,1067660,0.045914,4628,25550,0.35855858
5/2/16,136670.5857,273,1060200,0.050688,13917,29050,1.6187027
5/3/16,81301.75919,268,1154290,0.046547,20212,29500,1.52729104
5/4/16,544256.5319,318,1074100,0.044714,5967,25800,0.6914
5/5/16,48272.50867,312,1031840,0.045264,8429,29200,1.52731986
5/6/16,4240.005049,271,1044580,0.044424,14185,29550,1.24059782
5/7/16,9682.360234,244,1025190,0.039469,18996,28450,0.8913
5/8/16,10248.61007,222,910835,0.038929,6771,28650,0.1966
5/9/16,7762.753832,248,898141,0.039386,6113,28400,0.4703
5/10/16,449715.5522,251,908883,0.038495,6096,26750,1.07133255
5/11/16,129014.4449,285,888384,0.038577,5305,29450,0.5202035
5/12/16,3175.274444,311,890129,0.03643,5900,28300,0.81468815
5/13/16,65124.98601,326,840549,0.036167,6318,29800,0.24348483
5/14/16,3342.052383,275,834590,0.033904,7004,28600,0.45979269
5/15/16,230582.4285,267,782435,0.036081,3785,25750,0.87006832
5/16/16,293451.9693,273,832652,0.037674,5790,29200,1.63068397
5/17/16,57164.49327,281,890978,0.035748,7698,26800,1.75436486
5/18/16,162924.3081,324,819916,0.035735,2411,31200,0.2535
5/19/16,54665.14196,294,824559,0.034869,3282,28650,1.19009797
5/20/16,204120.2467,267,803776,0.034605,3720,28600,0.7973
5/21/16,3432.180834,255,799001,0.034355,2038,28300,1.45171424
5/22/16,99679.37438,333,792748,0.034015,3174,27900,1.50148453
5/23/16,46100.5838,319,784846,0.031931,7706,27750,0.8415079
5/24/16,263809.8256,336,736814,0.032323,7924,28950,0.48229426
5/25/16,124094.1399,324,739909,0.031603,5161,28900,0.47158967
5/26/16,114049.1277,305,729218,0.030232,7254,28550,0.91270185
5/27/16,85639.47601,284,697406,0.032812,5441,29300,2.8105
5/28/16,120541.9276,307,756988,0.03236,5809,30100,0.4044
5/29/16,214231.7224,273,746472,0.036118,10337,29600,1.2923
5/30/16,42145.00099,296,833568,0.033909,3649,28950,0.2737
5/31/16,38492.85956,302,782241,0.033183,1918,28100,0.51059439
6/1/16,38308.16333,250,765688,0.033101,4319,24400,0.59326679
6/2/16,5984.232984,317,763387,0.031513,3941,29350,0.58821949
6/3/16,5048.11251,318,725726,0.032044,2326,29000,0.7174934
6/4/16,1879.5937,295,733235,0.032423,2461,28900,0.30756492
6/5/16,2692.402859,343,747776,0.032435,3296,29700,0.302
6/6/16,1744.300959,463,748396,0.031072,2150,28700,0.51366681
6/7/16,3159.587414,300,717165,0.030932,2754,27000,0.83150798
6/8/16,1579.279303,333,715035,0.031815,2803,28700,1.3750701
6/9/16,6335.142095,392,733805,0.032163,2801,28550,0.24700119
6/10/16,2866.503514,414,740807,0.030645,2698,31050,0.3045
6/11/16,1619.010312,444,707417,0.031621,3340,31000,0.48433393
6/12/16,2057.773869,372,730014,0.034731,8092,27900,0.3116
6/13/16,222595.3014,472,801653,0.034489,9205,30700,0.54894755
6/14/16,35081.45087,400,779421,0.034819,12675,28050,0.7285
6/15/16,102608.7731,396,803340,0.036785,10193,28900,0.78723086
6/16/16,7070.629747,379,845457,0.040444,9971,26900,0.52158626
6/17/16,6833.23347,334,934540,0.039522,24194,28050,1.02080012
6/18/16,19031.80613,416,912026,0.037929,7558,31050,0.86687779
6/19/16,8889.458974,340,875106,0.037858,4304,30200,0.19056478
6/20/16,37491.32851,381,874887,0.042163,14510,29850,0.4703
6/21/16,151014.5177,464,972736,0.037205,9519,31850,2.12452283
6/22/16,116598.8839,374,858234,0.032742,5738,28800,0.5656
6/23/16,223451.3134,345,760057,0.033403,5336,24350,0.22955675
6/24/16,1831.285354,446,770472,0.035034,6019,30300,0.20218697
6/25/16,20501.83169,427,808684,0.034578,3687,29900,0.4194
6/26/16,19124.3423,304,797940,0.032919,6588,28650,0.1813037
6/27/16,21877.14465,302,759743,0.03532,5666,29000,0.33966586
6/28/16,2251.709368,255,819099,0.035464,5337,30900,0.38947224
6/29/16,25771.81487,270,803887,0.041894,23085,27400,0.88791475
6/30/16,70699.5167,297,966826,0.042697,17510,31850,0.7505706
7/1/16,12639.28498,309,984538,0.038768,10381,30950,0.52723521
7/2/16,3996.57047,274,967627,0.039286,5510,26400,0.84924069
7/3/16,3742.429324,328,907309,0.035302,3009,31350,0.82060041
7/4/16,1891.514885,270,815646,0.041991,9479,25750,0.34628295
7/5/16,34254.72517,507,969376,0.046782,67364,29400,1.06500747
7/6/16,187529.0393,669,1082360,0.055533,118360,32450,0.84907599
7/7/16,203173.3118,765,1282050,0.041914,37118,30000,1.80693435
7/8/16,430598.3058,637,978598,0.043662,20779,26350,0.8085
7/9/16,316208.7889,621,976812,0.046423,21202,27950,1.07434856
7/10/16,8707.015539,561,1046220,0.042555,11680,28600,1.96286383
7/11/16,9040.713053,616,981540,0.040569,5259,30400,1.55246199
7/12/16,14421.1242,594,936190,0.040353,8926,28200,0.51769394
7/13/16,7486.515204,580,931164,0.043862,9469,29950,0.4139
7/14/16,13519.60927,572,999290,0.040225,4960,25500,1.82878064
7/15/16,12743.3381,723,927400,0.044544,18747,30050,0.99131
7/16/16,108081.5714,692,1016410,0.043994,11361,28850,0.48657675
7/17/16,182154.2632,710,1017690,0.042835,8095,30100,0.61850001
7/18/16,9523.299791,675,989400,0.042414,4170,29100,0.635535
7/19/16,3583.480926,444,978395,0.040708,8296,29350,0.2484
7/20/16,5022.156064,397,941975,0.04116,12745,31150,0.3623
7/21/16,22628.70639,384,958078,0.041347,4940,25600,0.79561198
7/22/16,2960.640697,387,953993,0.037017,11340,29450,0.40221189
7/23/16,9058.537651,361,854341,0.043277,12564,27300,0.7892017
7/24/16,14479.44004,379,1009000,0.039864,13958,28450,0.75222796
7/25/16,15651.68184,389,917442,0.038802,10308,29300,0.4915
7/26/16,5729.036618,222,886736,0.036702,8895,28750,0.69114937
7/27/16,5998.788354,385,847836,0.03569,8626,27650,5.99251356
7/28/16,11759.9927,292,823654,0.035418,2565,28400,1.56115016
7/29/16,3446.472811,387,817239,0.035228,2832,28500,0.52282368
7/30/16,2417.741061,391,812979,0.037388,6706,27150,0.27861344
7/31/16,5028.443711,518,855105,0.035042,5090,31700,0.80016155
8/1/16,5431.348509,488,808232,0.035403,6620,26350,0.65592535
8/2/16,6025.436155,623,816881,0.030354,13512,28400,0.83220179
8/3/16,12185.33883,628,709757,0.033165,17336,29650,0.66750386
8/4/16,20746.82665,681,763477,0.03521,6694,28300,2.81711386
8/5/16,6196.911136,693,812563,0.03369,10110,31300,0.5718
8/6/16,5788.290918,642,777840,0.034625,3389,25950,0.4832
8/7/16,5341.286716,743,799050,0.035811,2541,31150,0.95511578
8/8/16,14349.04744,680,826072,0.036867,4234,29100,0.91106842
8/9/16,4581.110992,570,850868,0.034391,4382,27800,0.70448478
8/10/16,3844.632997,642,793343,0.034091,8079,28750,2.03814129
8/11/16,12527.76758,611,784823,0.034748,5717,31150,0.6474
8/12/16,11656.48399,635,801782,0.034097,3083,29450,1.11445452
8/13/16,4587.930539,578,786752,0.034025,4592,27600,0.74250065
8/14/16,4076.229009,641,785234,0.032555,5747,28850,0.53432637
8/15/16,5267.565096,765,751154,0.033637,9305,26800,0.96538884
8/16/16,4792.06314,860,776372,0.034025,4169,31550,0.89496984
8/17/16,3901.379325,623,778177,0.032744,2930,28800,0.86941034
8/18/16,5040.28657,681,760203,0.03224,5004,28600,0.85413804
8/19/16,4379.868301,762,744497,0.032834,5245,29050,2.18819817
8/20/16,2950.349,775,757590,0.032798,3643,27100,1.1269764
8/21/16,4531.728348,812,743066,0.032907,3388,29800,1.11763013
8/22/16,4978.204393,826,751392,0.032883,7472,30000,0.740534
8/23/16,7187.549501,778,929078,0.033161,4206,29750,1.11282909
8/24/16,4056.804012,722,937758,0.031906,9970,28300,1.8517228
8/25/16,3329.839652,750,903404,0.032461,7354,28650,1.23701523
8/26/16,7232.738677,711,919902,0.032432,2988,27750,0.69087059
8/27/16,5892.520875,805,919366,0.031369,2824,30600,1.32701257
8/28/16,4525.124419,744,889648,0.031472,2245,28150,2.2439536
8/29/16,1808.129358,811,892698,0.031714,4663,26250,0.95777487
8/30/16,3013.255559,1021,899542,0.030961,3280,30050,1.34591262
8/31/16,1912.651164,804,878632,0.034168,10060,27500,1.39027535
9/1/16,4869.821916,882,960960,0.034206,12461,29200,1.00329619
9/2/16,13128.60772,893,970286,0.036566,27817,29150,2.28099211
9/3/16,28318.75579,959,1037160,0.03762,68163,31450,2.14717034
9/4/16,16933.2577,858,1069010,0.03734,7467,27750,3.43375561
9/5/16,3576.797316,765,1059430,0.034844,5836,27150,1.21958964
9/6/16,4310.505454,793,993585,0.034442,6490,30100,2.84813395
9/7/16,3048.523157,768,976989,0.035642,2972,28250,2.52056509
9/8/16,3727.606144,773,1011040,0.042235,40022,29400,1.19826405
9/9/16,8785.701116,848,1211270,0.042888,27134,30150,1.20303125
9/10/16,9173.738615,843,1216480,0.042336,16732,28700,1.91444609
9/11/16,173025.3455,600,1200750,0.040406,12294,30800,0.82375416
9/12/16,248553.5157,542,1146010,0.042415,20423,28250,1.39441202
9/13/16,108345.9156,528,1206810,0.050024,235094,29600,1.56160082
9/14/16,1567453.217,765,1445820,0.046535,41749,29850,1.95283803
9/15/16,468312.7437,603,1321420,0.039674,36514,28350,0.6102
9/16/16,200485.6075,484,1148190,0.039808,9308,25900,0.49840462
9/17/16,64809.92014,478,1153730,0.039767,7226,29650,1.1142
9/18/16,3130.772579,301,1153370,0.038268,7589,28050,0.42420001
9/19/16,2209.691843,437,1131830,0.039006,8132,27200,2.146315
9/20/16,120792.3729,347,1133900,0.037639,12431,28700,0.55489114
9/21/16,4966.575564,381,1115990,0.037247,8663,28650,1.44080389
9/22/16,5671.478691,347,1085260,0.035763,8315,28300,1.62225503
9/23/16,3750.092549,364,1040510,0.035117,4569,30350,0.69462374
9/24/16,5602.571867,338,1024400,0.036615,3467,26400,3.75012377
9/25/16,4641.477684,321,1069530,0.034575,2877,27300,1.23503865
9/26/16,2825.281383,346,1010900,0.035728,9380,28500,0.83311976
9/27/16,3008.465685,322,1045470,0.035283,6909,30450,2.02648045
9/28/16,5557.112149,294,1033670,0.03483,6031,28650,1.15915426
9/29/16,1850.252139,292,1026900,0.037135,6703,29750,0.69996742
9/30/16,4214.055127,265,1085760,0.036995,2502,30650,0.49795052
10/1/16,2536.483475,300,1087210,0.035099,5294,28600,2.2688406
10/2/16,1705.277924,211,1032380,0.034509,2174,28050,0.4572
10/3/16,1704.299471,236,1015960,0.035501,6294,29450,0.42119947
