date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-12-31,286509222,85727,4249480000,320.19,13942900,3975,14.15059387
2015-01-01,270241407.5,82138,4380820000,314.25,8036550,3725,12.10893582
2015-01-02,129519075.6,57025,4295210000,315.03,7860650,4150,7.85606998
2015-01-03,183318793,74944,4307010000,281.08,33054400,3900,11.13155797
2015-01-04,202549547.3,85091,3847150000,264.19,55629100,4200,12.11478831
2015-01-05,276751663.7,83115,3628490000,274.47,43962800,4175,20.38312824
2015-01-06,286176534.7,94622,3759970000,286.19,23245700,4125,17.06459164
2015-01-07,302564112.1,87693,3918090000,294.34,24866800,3875,12.9069098
2015-01-08,331183549.2,91946,4029490000,283.35,19982500,3725,13.13392502
2015-01-09,380247392.4,102295,3869530000,290.41,18718600,3550,15.30602579
2015-01-10,277172596.8,102729,3937990000,274.8,15264300,3625,15.61045005
2015-01-11,242620392.8,108113,3764960000,265.66,18200800,3700,15.50159659
2015-01-12,315325291.4,91144,3649970000,267.8,18880300,3700,14.10013964
2015-01-13,210730252.7,96039,3668040000,225.86,72843900,3850,32.56580631
2015-01-14,272801061.9,100167,3072020000,178.1,97638700,2675,14.57769314
2015-01-15,471463580.9,106088,2427830000,209.84,81773500,3950,16.24703531
2015-01-16,527077849.2,118272,2870180000,208.1,38421000,3425,16.64675153
2015-01-17,309205452,108073,2853930000,199.26,23469700,3650,15.40894779
2015-01-18,248506045.1,89425,2747730000,210.34,30085100,3400,12.6526526
2015-01-19,197736626.6,85636,2905410000,214.86,18658300,3875,12.49909271
2015-01-20,189160841.7,96782,2925910000,211.31,24051100,3825,16.16006637
2015-01-21,294455052.5,96416,2905520000,226.9,29924600,2775,14.18615284
2015-01-22,304957405.8,102045,3125520000,233.41,33544600,3675,14.25492278
2015-01-23,278477582.6,92528,3211490000,232.88,24621700,3550,13.05774185
2015-01-24,235678059.3,88636,3200970000,247.85,24782500,3150,13.453513
2015-01-25,187783407.4,84834,3403300000,253.72,33582700,3000,11.55435036
2015-01-26,252009384.4,86601,3496650000,273.47,106794000,3175,13.04595188
2015-01-27,500597604.4,105747,3760210000,263.48,44399000,3225,16.19768785
2015-01-28,258027258.1,99829,3626050000,233.91,44352200,3550,14.02081171
2015-01-29,160442415.9,88337,3213920000,233.51,32213400,4025,12.05205882
2015-01-30,185011864,88452,3206940000,226.43,26605200,4200,11.89566045
2015-01-31,171313608.1,83439,3120490000,217.46,23348200,3475,11.55033011
2015-02-01,154246124.9,84680,2989460000,226.97,29128500,3950,12.31982067
2015-02-02,178810458.4,80534,3123010000,238.23,30612100,4200,11.3420001
2015-02-03,171823882.7,83135,3275110000,227.27,40783700,3675,12.06937625
2015-02-04,247730519.9,91982,3138700000,226.85,26594300,3450,13.13396104
2015-02-05,256494632.6,89581,3141730000,217.11,22516400,3850,12.45986726
2015-02-06,255859946.3,89560,2994350000,222.27,24435300,3850,12.57623249
2015-02-07,187451122.2,84060,3074140000,227.75,21604200,4425,11.48752352
2015-02-08,125260168.6,81842,3144920000,223.41,17145200,4125,11.52454814
2015-02-09,129271404.8,85153,3086220000,220.11,27791300,3225,11.93192935
2015-02-10,157119160.3,97571,3044180000,219.84,21115100,3925,13.88752032
2015-02-11,163128717.4,105651,3037370000,219.19,17201900,3750,14.58383643
2015-02-12,167574465.6,99317,3030990000,221.76,15206200,3875,14.74440892
2015-02-13,166370758,92777,3069830000,235.43,42744400,3250,13.38084918
2015-02-14,224027655.5,105049,3258210000,257.32,49732500,3475,16.02196785
2015-02-15,150296665.2,107122,3563290000,234.82,56552400,4100,16.34034372
2015-02-16,152344426.8,83928,3250240000,233.84,28153700,3475,13.62772672
2015-02-17,155654379,104430,3231750000,243.61,27363100,3925,15.40675656
2015-02-18,159729072.1,101868,3376060000,236.33,25200800,3800,15.69505877
2015-02-19,172097553.7,102002,3274980000,240.28,18270500,3975,14.83530028
2015-02-20,149994511.7,97591,3329190000,243.78,23876700,4200,13.91341413
2015-02-21,151484803.9,95355,3378660000,244.53,12284200,3950,14.74856785
2015-02-22,145515505.9,91012,3390510000,235.98,19527000,3500,13.36198115
2015-02-23,97798671.76,84608,3272880000,238.89,16400000,3800,12.19665865
2015-02-24,159669308.9,98949,3315370000,238.74,14200400,3425,14.05620907
2015-02-25,166554518.2,104506,3314640000,237.47,11496200,3400,14.73037716
2015-02-26,164242102.6,105429,3294030000,236.43,13619400,3975,15.10803303
2015-02-27,229301840.4,100341,3282410000,253.83,44013900,3650,14.26795461
2015-02-28,412804765.9,102857,3520560000,254.26,13949300,3925,14.54017982
2015-03-01,153315327.7,91306,3532050000,260.2,25213700,3400,13.89333037
2015-03-02,258210781.9,83602,3617340000,275.67,40465700,3650,12.31285895
2015-03-03,543309780.4,104605,3822510000,281.7,50461300,3775,16.21037854
2015-03-04,293538132,111341,3920130000,273.09,41383000,4000,15.58235074
2015-03-05,210364818.2,99579,3792480000,276.18,41302400,3700,14.56844136
2015-03-06,256641382.6,98932,3833160000,272.72,28918900,3000,14.62106544
2015-03-07,209743391.4,95356,3788190000,276.26,17825900,3875,17.13106569
2015-03-08,195773501.9,92801,3846750000,274.35,22067900,3425,13.07246043
2015-03-09,676861431.9,87815,3825250000,289.61,59178200,4000,13.5221797
2015-03-10,261383806.5,102276,4035790000,291.76,67770800,3425,15.24892203
2015-03-11,316287074.8,108319,4060030000,296.38,33963900,3650,15.85399799
2015-03-12,229094850.7,101387,4125290000,294.35,32585200,4125,15.3184669
2015-03-13,239088085.3,96581,4098250000,285.34,31421500,3325,14.04620906
2015-03-14,229814530.5,97236,3964470000,281.88,22612300,3575,13.90358951
2015-03-15,225200036.9,88209,3923350000,286.39,11970100,3275,12.35188271
2015-03-16,148310853.6,85144,3983760000,290.59,21516100,3700,11.90421629
2015-03-17,228347424.9,101809,4053230000,285.5,21497200,3275,14.65125755
2015-03-18,187135291.5,100575,3977030000,256.3,57008000,3525,14.28947191
2015-03-19,343367463.9,102257,3570820000,260.93,52732000,3625,15.42972583
2015-03-20,280187798.3,103047,3642550000,261.75,18456700,3550,15.90839384
2015-03-21,199598967,100107,3653040000,260.02,17130100,3375,15.64860137
2015-03-22,155742324.6,100476,3629920000,267.96,18438100,3675,14.70695936
2015-03-23,113384324.4,85432,3742290000,266.74,22811900,3275,12.3081063
2015-03-24,179798084.8,106189,3724830000,245.59,40073700,3775,17.43693874
2015-03-25,218674292.4,95653,3458950000,246.2,35866900,4300,14.11024766
2015-03-26,229519309,96443,3443230000,248.53,25730000,4275,15.63150831
2015-03-27,212475895.4,98495,3476180000,247.03,17274900,3575,14.28154569
2015-03-28,248040568,103421,3454980000,252.8,16040900,4400,14.81407868
2015-03-29,144734378.8,88252,3536570000,242.71,21699400,3700,12.70342532
2015-03-30,119661246.6,88694,3399510000,247.53,23009600,3725,12.40138103
2015-03-31,181341911.9,103390,3464410000,244.22,22672000,3550,15.18918419
2015-04-01,183985082.5,110634,3420100000,247.27,22877200,3750,15.35633761
2015-04-02,234778294.2,121155,3461060000,253,26272600,3475,17.36091057
2015-04-03,191151902.1,112530,3545940000,254.32,23146600,3675,15.75240199
2015-04-04,166192187.5,105975,3563920000,253.7,12493500,3775,15.17079997
2015-04-05,120511139,94397,3557460000,260.6,19649200,3975,14.64723494
2015-04-06,99225772.2,93053,3655990000,255.49,20034200,3700,14.37833029
2015-04-07,143512855.5,100835,3580410000,253.18,18467400,3125,15.3685661
2015-04-08,173169554.5,112065,3550390000,245.02,30086400,4000,16.12131218
2015-04-09,211621884.1,110162,3434520000,243.68,21643500,3025,15.89693994
2015-04-10,181288948,117897,3420500000,236.07,28882000,3550,19.04414047
2015-04-11,185226187,111816,3313620000,236.55,16365200,3600,27.62190553
2015-04-12,146683123.7,102716,3321740000,236.15,12387900,3500,17.01915505
2015-04-13,93112643.36,87349,3314280000,224.59,31181800,3250,14.22588039
2015-04-14,147672662,107370,3157970000,219.16,31719000,3650,16.102748
2015-04-15,221275798.3,114380,3078890000,223.83,22562000,3975,16.96181239
2015-04-16,155531498.7,104949,3147650000,228.57,24805400,3000,15.03463598
2015-04-17,224554346.4,102464,3213910000,222.88,20429800,3425,14.71325456
2015-04-18,236852593.6,101632,3134170000,223.36,12939000,3300,14.28467274
2015-04-19,157315593.3,100200,3143460000,222.6,15021500,3475,13.93849707
2015-04-20,170346280.8,89817,3132400000,224.63,18364700,3400,12.76157048
2015-04-21,265106458.7,110799,3161520000,235.27,24978000,3925,16.16074129
2015-04-22,241209380.3,114532,3316990000,234.18,23847900,4000,15.87430391
2015-04-23,304889569.2,114457,3296060000,236.46,17036000,3800,16.25285687
2015-04-24,196030446.2,105589,3323830000,231.27,21448700,3275,14.74480878
2015-04-25,261339788.2,112613,3257850000,226.39,13957200,3150,16.74613906
2015-04-26,199700502.2,100599,3190790000,219.43,28943700,3825,99.73259827
2015-04-27,212302173.9,92380,3093200000,229.29,38574000,3825,13.22819741
2015-04-28,271193604.9,110005,3228470000,225.85,21469200,3400,15.15137067
2015-04-29,262362213.7,113638,3181700000,225.81,18936500,3750,16.03122042
2015-04-30,276567794.9,118296,3183860000,236.15,33818600,3350,17.36232648
2015-05-01,246702183.9,111099,3329190000,232.08,18815300,3200,16.08550077
2015-05-02,253683154.4,103470,3279270000,234.93,12535500,3625,14.70023174
2015-05-03,193878669.8,96269,3315980000,240.36,18494100,3750,13.99186812
2015-05-04,164921662.9,86254,3394130000,239.02,21223400,3525,12.58895848
2015-05-05,245858238.2,97268,3373650000,236.12,23929100,3325,14.15633436
2015-05-06,247819867,115868,3337790000,229.78,29587200,3800,16.40594879
2015-05-07,238368970.1,111320,3245660000,237.33,29064400,3750,15.59365577
2015-05-08,306004667.2,112173,3353090000,243.86,27445500,3775,16.22517764
2015-05-09,234185135.6,106499,3446790000,241.83,19790500,3675,15.76443367
2015-05-10,196250173.3,99217,3418740000,240.3,15019100,3225,14.69407894
2015-05-11,213452090.2,91152,3399290000,242.16,20892300,3300,15.4053723
2015-05-12,237785727.4,103821,3426350000,241.11,19282600,3650,16.431866
2015-05-13,233878914.8,111574,3416690000,236.38,27180100,3925,16.41415576
2015-05-14,231973578.7,108349,3344280000,236.93,24413700,4150,15.33831835
2015-05-15,236514518.1,102420,3355680000,237.6,16329400,3500,14.34193128
2015-05-16,199231798.3,106287,3366300000,236.15,11089700,4000,15.09959703
2015-05-17,150687369.5,91518,3343940000,236.8,11134300,3175,13.41677342
2015-05-18,133737101.3,86155,3357380000,233.13,16780300,4325,12.56355596
2015-05-19,177695412,98677,3303650000,231.95,14241900,3650,15.17722871
2015-05-20,242585502.5,107307,3288140000,234.02,15499400,3400,15.51032634
2015-05-21,245347916.5,108220,3319140000,235.34,15108900,3575,15.48108746
2015-05-22,192126825.9,98127,3338560000,240.35,27003000,3625,14.38872583
2015-05-23,239713041.9,100529,3409830000,238.87,14605000,3700,15.20924588
2015-05-24,225635352.8,91114,3391910000,240.95,11508000,2825,13.24436216
2015-05-25,138618633.7,91019,3420480000,237.11,14423900,3575,13.16070096
2015-05-26,168905323.6,104175,3367040000,237.12,16425000,3525,15.36859022
2015-05-27,205817022.6,106547,3367340000,237.28,18837000,3425,17.70303647
2015-05-28,232197538.1,110243,3370890000,237.41,13829600,3625,16.56797692
2015-05-29,213833397.8,108684,3373380000,237.1,14805000,3350,15.97731108
2015-05-30,229799251.3,124585,3370240000,233.34,14098600,4000,17.64094182
2015-05-31,185021208.1,130878,3314780000,230.19,14730800,2975,17.92366924
2015-06-01,157407296.2,96527,3274370000,222.93,26090500,3850,38.86519149
2015-06-02,253035484.2,120648,3170730000,225.8,20459000,3350,20.6013467
2015-06-03,244098804.6,132206,3212010000,225.87,17752400,3750,19.15504964
2015-06-04,241075711.6,126686,3213320000,224.32,14728100,3525,17.79077511
2015-06-05,224917763.2,121334,3191080000,224.95,18056500,3500,17.20740277
2015-06-06,249999744.9,110418,3203980000,225.62,11131500,3650,16.43932459
2015-06-07,179008905.9,94567,3213390000,222.88,13318400,4125,14.14283042
2015-06-08,170938727.1,87587,3175520000,228.49,23378400,3925,13.55333484
2015-06-09,183258371.1,103233,3257050000,229.05,28353100,3825,16.76885156
2015-06-10,233743638.8,113175,3264420000,228.8,15904800,3750,16.70288963
2015-06-11,243094263.2,134362,3263390000,229.71,14416000,4150,20.0200267
2015-06-12,242520887.1,121677,3276290000,229.98,14017700,3675,17.72155088
2015-06-13,254671825.6,126920,3280180000,232.4,13305300,3425,18.32787903
2015-06-14,195824261.6,108404,3317080000,233.54,12165900,3950,17.16978432
2015-06-15,241833543.7,104451,3331930000,236.82,19912100,3700,16.60547161
2015-06-16,304015275.7,120608,3380500000,250.9,41612000,3625,18.08261468
2015-06-17,398233547.8,127461,3581960000,249.28,43858400,3175,20.40395219
2015-06-18,402402932.6,130215,3563010000,249.01,30980200,3525,24.1331345
2015-06-19,310794316.4,119891,3558500000,244.61,23965300,3975,22.80733402
2015-06-20,360818974,129356,3494910000,245.21,20608100,3900,27.43918769
2015-06-21,258509787.4,110651,3503880000,243.94,10600900,3350,21.25656864
2015-06-22,183895682.1,94270,3488460000,246.99,17692500,3050,13.46584259
2015-06-23,227315795.9,110155,3531700000,244.3,15108700,3650,23.62903039
2015-06-24,280351568.9,130564,3494730000,240.51,17344900,3650,22.55311862
2015-06-25,251167019.5,111144,3439620000,242.8,16133100,3700,16.10552497
2015-06-26,208785171.5,114110,3472580000,243.59,13983500,4000,17.10600189
2015-06-27,347054268.3,115832,3487060000,250.99,20488600,3875,17.9175841
2015-06-28,301959960.1,109204,3593900000,249.01,15137600,3125,17.16731369
2015-06-29,198658169.5,97974,3562790000,257.06,34742900,3750,15.31906662
2015-06-30,296603459.6,118615,3682790000,263.07,44533800,3275,17.95859765
2015-07-01,401238098.4,153529,3774140000,258.62,27029800,3650,28.39404507
2015-07-02,283332279.6,144399,3706320000,255.41,21551900,3525,22.34030167
2015-07-03,303403288.2,140149,3662970000,256.34,19033800,3675,22.99582991
2015-07-04,320425392.7,137128,3678800000,260.89,15620400,4025,24.69032101
2015-07-05,244717786.3,108883,3741670000,271.91,44156100,3675,18.03938279
2015-07-06,249595756.1,105854,3890430000,269.03,49154800,3750,18.76217426
2015-07-07,367236780.1,160973,3875220000,266.21,28857600,4275,31.53538229
2015-07-08,325608123.6,188331,3818970000,270.79,36980200,3575,41.54840615
2015-07-09,319441817,208173,3889620000,269.23,40301200,3975,53.33951742
2015-07-10,351251152.3,191687,3866510000,284.89,100390000,3450,41.96177509
2015-07-11,486640968.4,204210,4093500000,293.12,41109900,3850,38.14406792
2015-07-12,364828777.3,181840,4213280000,310.87,56405000,3625,36.96150188
2015-07-13,351275393.4,199009,4468540000,292.05,62053900,3500,45.9325014
2015-07-14,350711887.3,173307,4199450000,287.46,28727200,3600,33.49308733
2015-07-15,338828787.1,121289,4143120000,285.83,27486600,3475,28.78263116
2015-07-16,303644351.7,117982,4115410000,278.09,49482600,4025,26.78300519
2015-07-17,377903289.7,114627,4001950000,279.47,27591400,3175,27.65840845
2015-07-18,297970178.1,117114,4020820000,274.9,25187100,3775,24.58494385
2015-07-19,225763774.7,118723,3956140000,273.61,15332500,3825,44.11616592
2015-07-20,185308331.1,134454,3938930000,278.98,22711400,3600,19.20129942
2015-07-21,238931797.3,117985,4017540000,275.83,22930700,3700,35.6756411
2015-07-22,278690724.8,133285,3971960000,277.22,19389800,3575,28.56326679
2015-07-23,240959656.7,134374,3997290000,276.05,18531300,3700,28.17328003
2015-07-24,276896636.8,111863,3978990000,288.28,37199400,3575,26.80290432
2015-07-25,310973503,109429,4155500000,288.7,20662200,4250,23.21557112
2015-07-26,208184313.2,102833,4163470000,292.69,16032300,3775,20.80278217
2015-07-27,146160469.3,89964,4222210000,293.62,30592000,3550,19.57773715
2015-07-28,244897308.4,113358,4237650000,294.43,25453600,3675,31.50399673
2015-07-29,315988148.3,114568,4250940000,289.59,24672600,3500,26.48918945
2015-07-30,271458801.8,140980,4174360000,287.72,21635800,3850,39.18206378
2015-07-31,262696458.4,131157,4155010000,284.65,23629100,3400,34.11170226
2015-08-01,257462168.7,136981,4112610000,281.6,18995000,3600,37.06635251
2015-08-02,208435043,157799,4052470000,282.61,17722200,4025,34.19875852
2015-08-03,155114301.3,97261,4087610000,281.23,21474100,3750,22.45622586
2015-08-04,232026086.9,124090,4065870000,285.22,21908700,3900,25.15547809
2015-08-05,259686455.4,131594,4119190000,281.88,20128000,3450,34.25170711
2015-08-06,311462833.5,129837,4077600000,278.58,18792100,3225,34.3051728
2015-08-07,277067695.9,134436,4032820000,279.58,42484800,3550,36.87780825
2015-08-08,273465315.7,121029,4048270000,261,58533000,3550,28.21146766
2015-08-09,274783748.1,101599,3779770000,265.08,23789600,4050,22.53674817
2015-08-10,308869741,89937,3843850000,264.47,20979400,3250,18.71323906
2015-08-11,293144271.3,111405,3828500000,270.39,25433900,4325,27.2134821
2015-08-12,282095985.8,117239,3920210000,266.38,26815400,4200,26.6333475
2015-08-13,304912558.1,116367,3857090000,264.08,27685500,3075,25.3674595
2015-08-14,337990774.6,117871,3828340000,265.68,27091200,3750,25.04715135
2015-08-15,325933340.8,111030,3849530000,261.55,19321100,3375,24.33639928
2015-08-16,247792714.2,98422,3797330000,258.51,29717000,3350,20.99042465
2015-08-17,267641273.3,86754,3749260000,257.98,21617900,3600,18.2891781
2015-08-18,275894649,112090,3742020000,211.08,42147200,3575,23.30970771
2015-08-19,357198425,120195,3274860000,226.68,60869200,3625,25.77426057
2015-08-20,386897191,122075,3293570000,235.35,32275000,3875,24.59124418
2015-08-21,319664870.2,116959,3417200000,232.57,23173800,3825,25.26291979
2015-08-22,316714273,115801,3379050000,230.39,23205900,4000,23.72098323
2015-08-23,259818280,105679,3346760000,228.17,18406600,3875,22.55638699
2015-08-24,214125332.9,93952,3314640000,210.5,59220700,3400,20.39686001
2015-08-25,380008533.1,119017,3053250000,221.61,61089200,3850,25.229565
2015-08-26,439764551.1,124916,3228540000,225.83,31808000,3400,25.83510482
2015-08-27,317197897.5,124715,3287220000,224.77,21905400,3950,25.4549747
2015-08-28,334438754.9,114961,3268370000,231.4,31336600,3600,23.15723921
2015-08-29,337274946.2,121126,3368880000,229.78,17142500,3850,24.5461252
2015-08-30,215597623.9,113113,3345740000,228.76,19412600,4000,22.52730241
2015-08-31,168685640,94814,3335220000,230.06,20710700,3700,18.30473815
2015-09-01,229379627.5,122092,3352760000,228.12,20575200,4000,26.96425504
2015-09-02,290117973.6,135506,3321180000,229.28,18760400,3800,26.4941016
2015-09-03,293701492.2,143310,3340990000,227.18,17482000,3950,48.03187173
2015-09-04,251958930.5,133780,3311080000,230.3,20962400,3600,33.21381331
2015-09-05,232767778.6,98041,3355470000,235.02,20671400,3900,22.41636578
2015-09-06,207493426,132403,3424420000,239.84,25473700,3950,31.13336949
2015-09-07,204505247.5,106544,3499120000,239.85,21192200,3675,21.85687675
2015-09-08,207928248.1,122029,3498750000,243.61,26879200,3450,28.70289291
2015-09-09,270651180.9,124655,3551640000,238.17,23635700,3450,26.04754183
2015-09-10,311521108.6,127477,3478410000,238.48,21215500,3600,26.34717548
2015-09-11,288657355.2,124063,3479310000,240.11,19224700,4375,28.7367539
2015-09-12,258852461.9,164860,3502520000,235.23,17962600,4025,33.75014481
2015-09-13,170573944,154252,3435990000,230.51,18478800,3550,33.12293654
2015-09-14,166585654.5,142408,3369190000,230.64,20997800,3625,25.7179695
2015-09-15,253877181.9,161617,3368360000,230.3,19177800,3775,30.34046613
2015-09-16,261528711.8,167189,3365740000,229.09,20144200,4125,29.4265409
2015-09-17,270678311.5,164113,3349390000,229.81,18935400,3575,26.57291552
2015-09-18,261114443.4,248124,3415440000,232.97,20242200,3575,26.64910663
2015-09-19,236807003.2,181707,3406390000,231.49,12712600,3625,26.3758538
2015-09-20,241907278.5,114187,3385770000,231.21,14444700,3275,22.08227979
2015-09-21,170437617.8,109206,3383840000,227.09,19678800,3150,20.96947239
2015-09-22,297747959.5,126363,3322420000,230.62,25009300,3150,27.07533607
2015-09-23,316172917.1,137623,3381390000,230.28,17254100,4050,28.41245341
2015-09-24,264783518.4,133350,3373850000,234.53,25097800,3750,26.25085789
2015-09-25,245427033.7,124448,3433300000,235.14,22363600,3600,24.12886677
2015-09-26,288741748,129898,3444730000,234.34,13724100,4100,27.22450235
2015-09-27,215123485.2,117232,3431860000,232.76,14179900,3725,25.37887763
2015-09-28,161090357.3,107937,3413630000,239.14,24713000,3725,20.91949864
2015-09-29,285921582.1,132661,3505090000,236.69,22691300,3375,26.22767263
2015-09-30,335061571.2,138400,3471280000,236.06,19743500,4350,26.23929439
2015-10-01,308837852.5,140222,3462800000,237.55,20488800,3875,27.49153829
2015-10-02,290958238.5,138316,3482190000,237.29,19677900,3825,30.22710577
2015-10-03,397825558.5,138498,3482100000,238.73,16482700,3275,24.95701028
2015-10-04,216500905.2,123848,3502460000,238.26,12999000,3550,23.1288576
2015-10-05,200896981.4,104323,3497740000,240.38,23335900,3925,19.57570215
2015-10-06,273541647.2,118099,3531230000,246.06,27535100,3775,22.33949231
2015-10-07,380783556.7,143781,3617400000,242.97,22999200,3625,25.04502727
2015-10-08,320512882.7,138355,3572730000,242.3,18515300,3400,25.79766116
2015-10-09,441837966.5,139675,3565090000,243.93,17353100,3425,26.49869792
2015-10-10,304912179.3,118336,3584120000,244.94,15912700,3350,23.40371657
2015-10-11,274068082.4,126718,3599840000,247.05,16827300,3675,25.30094491
2015-10-12,227032331.6,106973,3632110000,245.31,17388300,3850,19.86962237
2015-10-13,311118990.4,127536,3608340000,249.51,28198500,3375,23.85647367
2015-10-14,376488667.9,133958,3672370000,251.99,27462600,3450,25.28137542
2015-10-15,390218634.4,141428,3711800000,254.32,25223500,3850,27.15791723
2015-10-16,489476653.9,154078,3745090000,262.87,35901500,4025,28.67259031
2015-10-17,438974147.8,143559,3870490000,270.64,43199600,3800,27.54570794
2015-10-18,397741763.4,136332,3991620000,261.64,22434300,3300,27.71786494
2015-10-19,264613013.5,121807,3859270000,263.44,25258800,3650,23.22242438
2015-10-20,344814169.3,137751,3885570000,269.46,30889800,4075,27.04653893
2015-10-21,378150028.2,140012,3970980000,266.27,25637300,3150,30.27489554
2015-10-22,353505663.5,157654,3930500000,274.02,37808600,3525,30.32451254
2015-10-23,402506344.1,150681,4037010000,276.5,29442500,4075,29.52668877
2015-10-24,349949562.7,138488,4080140000,281.65,25942400,3625,26.88487392
2015-10-25,368035035.5,147218,4154100000,283.68,45717100,3625,29.64851924
2015-10-26,359039615.8,127996,4187410000,285.3,32108800,3850,24.23171136
2015-10-27,423143989.3,121224,4211500000,293.79,46331800,4000,26.65597642
2015-10-28,509562833.8,146515,4338430000,304.62,50808100,3900,28.50698372
2015-10-29,525597880,157809,4496390000,313.86,64495900,3350,29.86225005
2015-10-30,718298561.7,163984,4639690000,328.01,78305000,3800,34.2390984
2015-10-31,748033147.7,165412,4856410000,314.17,48598100,3925,32.37455062
2015-11-01,563233702.8,153988,4657890000,325.43,37001100,3800,27.96097661
2015-11-02,574403293.6,149956,4820850000,361.19,101918000,3925,26.75350044
2015-11-03,910000938.4,168335,5353680000,403.42,206162000,3675,32.42540688
2015-11-04,1188244612,188254,5973510000,411.56,263900000,4100,35.09734842
2015-11-05,4328413285,202198,6040410000,386.35,151825000,3875,44.54050868
2015-11-06,1306731087,187933,5745320000,374.47,122687000,3625,35.0288649
2015-11-07,1038073590,167068,5542680000,386.48,56625100,3575,33.00349875
2015-11-08,781746963.7,153010,5692390000,373.37,51817600,3875,25.66812105
2015-11-09,715179672.8,134945,5546240000,380.26,68224400,3650,24.23359365
2015-11-10,952218913.6,156156,5631520000,336.82,95797900,3550,28.73466122
2015-11-11,819745069.8,154200,5037510000,311.08,107070000,3550,27.7364737
2015-11-12,1181143521,169072,4657240000,338.15,78477800,4400,29.7730857
2015-11-13,942868011.7,156092,5020700000,336.75,52003000,3850,25.70328366
2015-11-14,909877184.7,155745,4994250000,332.91,38612000,3900,25.81424242
2015-11-15,964127798.9,153508,4942420000,320.17,44213100,3850,24.56846514
2015-11-16,661932290.6,138020,4746070000,330.75,47980100,3650,22.59711799
2015-11-17,819188344.9,154018,4905260000,335.09,51001600,4425,26.4479043
2015-11-18,559118944.1,156433,4969330000,334.59,43783800,4000,26.28149806
2015-11-19,592303509.4,168256,4971880000,326.15,45011100,3525,28.47682441
2015-11-20,611503869.7,154459,4850170000,322.02,53152900,3475,25.57031539
2015-11-21,693450761.8,157783,4787340000,326.93,28200500,4125,26.21872324
2015-11-22,472622404.2,153906,4861340000,324.54,23439400,4350,24.36154165
2015-11-23,330208791.3,127878,4823700000,323.05,27478900,4325,22.69734216
2015-11-24,374176592.1,141357,4805160000,320.05,29362600,3925,25.15112008
2015-11-25,429485654.5,152942,4762230000,328.21,41666900,3925,25.44677535
2015-11-26,626206587.1,155611,4886330000,352.68,106105000,3875,26.04052943
2015-11-27,715080744.5,163276,5238500000,358.04,55179100,4200,29.09844144
2015-11-28,730674696.8,152876,5318300000,357.38,36816600,3425,25.34761188
2015-11-29,719338417.4,172398,5324610000,371.29,40409300,3800,27.78487646
2015-11-30,443699779.4,125573,5534000000,377.32,71701600,3800,21.01932131
2015-12-01,827169178.8,178927,5624580000,362.49,60452200,3800,33.38943985
2015-12-02,878609465.1,183717,5394070000,359.19,54160500,4750,32.59820472
2015-12-03,865820698.8,179176,5358040000,361.05,50714900,3825,31.53978901
2015-12-04,715932702.7,168551,5388110000,363.18,35784100,3525,31.02718481
2015-12-05,968697807.2,166304,5426180000,388.95,66282200,3700,27.47687376
2015-12-06,1820248794,195753,5813290000,388.78,77762000,4250,32.36317317
2015-12-07,2115391730,173233,5821140000,395.54,63455800,4050,29.3278173
2015-12-08,1216999742,190705,5908810000,415.56,57801400,3900,32.89073721
2015-12-09,1157180889,194842,6189620000,417.56,90917200,4075,32.59104008
2015-12-10,1473318862,217737,6244360000,415.48,52138900,4250,36.58928204
2015-12-11,1399853934,213886,6206150000,451.94,110944000,5150,35.6515336
2015-12-12,1477482005,208012,6761730000,435,131969000,4200,39.97202893
2015-12-13,1439906364,211090,6454430000,433.75,55050600,4225,41.45804451
2015-12-14,2185941788,187571,6480070000,444.18,130496000,3650,33.13209983
2015-12-15,2117872808,225899,6640850000,465.32,83121100,4550,40.07638804
2015-12-16,1850314544,223069,6962090000,454.93,107944000,4700,38.94372174
2015-12-17,1918081610,221250,6807850000,456.08,47978400,4225,38.6719536
2015-12-18,1866276281,223666,6825640000,463.62,60220100,4000,38.35044828
2015-12-19,1779706093,214475,6942950000,462.32,47892700,4150,37.79342852
2015-12-20,1613480304,215122,6925030000,442.69,75409400,3900,35.76634127
2015-12-21,1635355885,189537,6636280000,438.64,77639700,4000,32.19075687
2015-12-22,2163175480,224027,6556960000,436.57,50840400,3850,40.9048616
2015-12-23,2029186597,222275,6547850000,442.4,47161400,3450,38.05267456
2015-12-24,1953842052,217656,6645120000,454.99,57157200,4125,39.67740897
2015-12-25,2079219505,225838,6823120000,455.65,39078500,3675,39.56908519
2015-12-26,1586395174,184080,6838480000,417.27,116166000,3650,30.308073
2015-12-27,1080627017,173494,6251440000,422.82,53591200,4500,30.27641362
2015-12-28,495651053,155933,6356100000,422.28,49638600,5100,26.28569728
2015-12-29,696949685.1,171347,6339010000,432.98,51596500,3825,30.74762517
2015-12-30,626003019.1,183862,6508960000,426.62,46889400,3775,31.41171395
2015-12-31,519904879.2,184309,6399190000,430.57,45996600,4450,32.36783273
2016-01-01,471719781.6,159973,6473530000,434.33,36278900,3500,26.14298329
2016-01-02,377806387.9,118925,6533630000,433.44,30096600,3375,19.0413107
2016-01-03,311364637.9,147593,6519500000,430.01,39633800,3450,30.80861565
