close,volbtc,bb_up,bb_mid,bb_low,rsi,close_lag1,bb_low_lag1,bb_up_lag1,close_lag2,bb_low_lag2,bb_up_lag2,rsi_lag1,rsi_lag2,bb_sig
1243.67,634.2716622,1258.037628,1245.892857,1233.748087,43.13012181,1237.36,1221.291526,1262.234188,1248.36,1222.334351,1268.837077,38.5198215,43.82896785,0
1207.72,961.8335574,1262.694558,1239.781429,1216.868299,28.78340359,1243.67,1233.748087,1258.037628,1237.36,1221.291526,1262.234188,43.13012181,38.5198215,0
1180.82,3412.375489,1271.222142,1232.457143,1193.692144,22.30608323,1207.72,1216.868299,1262.694558,1243.67,1233.748087,1258.037628,28.78340359,43.13012181,0
1185.39,1129.4696,1264.517347,1222.238571,1179.959796,25.62349738,1180.82,1193.692144,1271.222142,1207.72,1216.868299,1262.694558,22.30608323,28.78340359,1
1212.54,603.4068353,1254.676452,1216.551429,1178.426405,42.60835084,1185.39,1179.959796,1264.517347,1180.82,1193.692144,1271.222142,25.62349738,22.30608323,0
1204.9,463.2043312,1243.28534,1210.342857,1177.400374,39.63672498,1212.54,1178.426405,1254.676452,1185.39,1179.959796,1264.517347,42.60835084,25.62349738,0
1196.89,460.7465756,1233.432764,1204.561429,1175.690093,36.5212056,1204.9,1177.400374,1243.28534,1212.54,1178.426405,1254.676452,39.63672498,42.60835084,0
1181.98,1183.813585,1213.944421,1195.748571,1177.552722,31.19613467,1196.89,1175.690093,1233.432764,1204.9,1177.400374,1243.28534,36.5212056,39.63672498,0
1188.95,1233.890153,1209.910609,1193.067143,1176.223677,36.26445353,1181.98,1177.552722,1213.944421,1196.89,1175.690093,1233.432764,31.19613467,36.5212056,0
1177.85,618.3116507,1210.235921,1192.642857,1175.049793,31.89868362,1188.95,1176.223677,1209.910609,1181.98,1177.552722,1213.944421,36.26445353,31.19613467,0
1164.87,1390.132389,1212.541248,1189.711429,1166.88161,27.39872462,1177.85,1175.049793,1210.235921,1188.95,1176.223677,1209.910609,31.89868362,36.26445353,0
1150.22,1155.954179,1206.820963,1180.808571,1154.79618,23.10652298,1164.87,1166.88161,1212.541248,1177.85,1175.049793,1210.235921,27.39872462,31.89868362,0
1145.99,893.1111814,1199.233354,1172.392857,1145.552361,21.9482797,1150.22,1154.79618,1206.820963,1164.87,1166.88161,1212.541248,23.10652298,27.39872462,1
1157.02,792.4612913,1189.729482,1166.697143,1143.664804,32.27569579,1145.99,1145.552361,1199.233354,1150.22,1154.79618,1206.820963,21.9482797,23.10652298,0
1160,459.8698646,1184.714801,1163.557143,1142.399485,34.98711205,1157.02,1143.664804,1189.729482,1145.99,1145.552361,1199.233354,32.27569579,21.9482797,0
1174.99,522.5519129,1178.09935,1161.562857,1145.026364,47.35604675,1160,1142.399485,1184.714801,1157.02,1143.664804,1189.729482,34.98711205,32.27569579,0
1180.43,397.9751432,1179.318288,1161.931429,1144.544569,51.28050466,1174.99,1145.026364,1178.09935,1160,1142.399485,1184.714801,47.35604675,34.98711205,0
1170.97,320.6368615,1180.805024,1162.802857,1144.80069,44.54366576,1180.43,1144.544569,1179.318288,1174.99,1145.026364,1178.09935,51.28050466,47.35604675,0
1176.53,494.6694761,1183.9387,1166.561429,1149.184157,49.12642047,1170.97,1144.80069,1180.805024,1180.43,1144.544569,1179.318288,44.54366576,51.28050466,0
1190.1,844.4313996,1188.822035,1172.862857,1156.903679,58.81691925,1176.53,1149.184157,1183.9387,1170.97,1144.80069,1180.805024,49.12642047,44.54366576,0
1202.52,1838.822853,1198.380396,1179.362857,1160.345318,65.77761492,1190.1,1156.903679,1188.822035,1176.53,1149.184157,1183.9387,58.81691925,49.12642047,0
1204.68,670.3769203,1204.600737,1185.745714,1166.890692,66.91231009,1202.52,1160.345318,1198.380396,1190.1,1156.903679,1188.822035,65.77761492,58.81691925,0
1207.07,586.9979972,1210.754857,1190.328571,1169.902286,68.27038785,1204.68,1166.890692,1204.600737,1202.52,1160.345318,1198.380396,66.91231009,65.77761492,0
1197.3,755.2372888,1212.44371,1192.738571,1173.033433,57.09420127,1207.07,1169.902286,1210.754857,1204.68,1166.890692,1204.600737,68.27038785,66.91231009,0
1207,718.7909722,1213.433779,1197.885714,1182.33765,63.93320426,1197.3,1173.033433,1212.44371,1207.07,1169.902286,1210.754857,57.09420127,68.27038785,0
1205.83,519.9645645,1210.790083,1202.071429,1193.352775,62.53061529,1207,1182.33765,1213.433779,1197.3,1173.033433,1212.44371,63.93320426,57.09420127,0
1204.94,468.1965158,1208.932937,1204.191429,1199.44992,61.33642551,1205.83,1193.352775,1210.790083,1207,1182.33765,1213.433779,62.53061529,63.93320426,0
1196.88,682.7530345,1209.493569,1203.385714,1197.277859,51.03809301,1204.94,1199.44992,1208.932937,1205.83,1193.352775,1210.790083,61.33642551,62.53061529,0
1202,353.1035026,1209.090126,1203.002857,1196.915588,56.45629881,1196.88,1197.277859,1209.493569,1204.94,1199.44992,1208.932937,51.03809301,61.33642551,0
1205.15,475.3473,1208.477525,1202.728571,1196.979618,59.66046779,1202,1196.915588,1209.090126,1196.88,1197.277859,1209.493569,56.45629881,51.03809301,0
1274.99,4143.330337,1251.574131,1213.827143,1176.080155,86.10611578,1205.15,1196.979618,1208.477525,1202,1196.915588,1209.090126,59.66046779,56.45629881,0
1239.03,2431.62281,1257.987084,1218.402857,1178.81863,61.77755921,1274.99,1176.080155,1251.574131,1205.15,1196.979618,1208.477525,86.10611578,59.66046779,0
1261.5,1785.889784,1270.749436,1226.355714,1181.961992,68.30575204,1239.03,1178.81863,1257.987084,1274.99,1176.080155,1251.574131,61.77755921,86.10611578,0
1272.14,2194.092782,1283.807608,1235.955714,1188.103821,71.03839291,1261.5,1181.961992,1270.749436,1239.03,1178.81863,1257.987084,68.30575204,61.77755921,0
1104.25,7128.335019,1306.273103,1222.722857,1139.172611,27.45761761,1272.14,1188.103821,1283.807608,1261.5,1181.961992,1270.749436,71.03839291,68.30575204,0
1109.01,4800.722159,1312.403694,1209.438571,1106.473448,28.90039043,1104.25,1139.172611,1306.273103,1272.14,1188.103821,1283.807608,27.45761761,71.03839291,0
1153.59,2278.987808,1309.200771,1202.072857,1094.944943,41.59300045,1109.01,1106.473448,1312.403694,1104.25,1139.172611,1306.273103,28.90039043,27.45761761,0
1150.99,1291.642614,1283.857802,1184.358571,1084.859341,41.0938396,1153.59,1094.944943,1309.200771,1109.01,1106.473448,1312.403694,41.59300045,28.90039043,0
1167.5,996.2145177,1267.925759,1174.14,1080.354241,45.90345458,1150.99,1084.859341,1283.857802,1153.59,1094.944943,1309.200771,41.0938396,41.59300045,0
1196.86,652.2953321,1244.383753,1164.905714,1085.427676,53.73978918,1167.5,1080.354241,1267.925759,1150.99,1084.859341,1283.857802,45.90345458,41.0938396,0
1198.12,862.3464528,1206.519561,1154.331429,1102.143296,54.07288859,1196.86,1085.427676,1244.383753,1167.5,1080.354241,1267.925759,53.73978918,45.90345458,0
1198.25,299.3228249,1213.929905,1167.76,1121.590095,54.1126607,1198.12,1102.143296,1206.519561,1196.86,1085.427676,1244.383753,54.07288859,53.73978918,0
1210.38,512.4927877,1215.919929,1182.241429,1148.562928,58.06580059,1198.25,1121.590095,1213.929905,1198.12,1102.143296,1206.519561,54.1126607,54.07288859,0
1195.99,757.6525148,1217.429081,1188.298571,1159.168062,51.87999821,1210.38,1148.562928,1215.919929,1198.25,1121.590095,1213.929905,58.06580059,54.1126607,0
1190.87,634.4235717,1212.169233,1193.995714,1175.822196,49.68295306,1195.99,1159.168062,1217.429081,1210.38,1148.562928,1215.919929,51.87999821,58.06580059,0
1179.22,831.3337541,1208.650529,1195.67,1182.689471,44.66206455,1190.87,1175.822196,1212.169233,1195.99,1159.168062,1217.429081,49.68295306,51.87999821,0
1178.41,679.2152506,1208.787516,1193.034286,1177.281056,44.29892609,1179.22,1182.689471,1208.650529,1190.87,1175.822196,1212.169233,44.66206455,49.68295306,0
1188.11,488.6983153,1207.194149,1191.604286,1176.014423,49.98094235,1178.41,1177.281056,1208.787516,1179.22,1182.689471,1208.650529,44.29892609,44.66206455,0
1188.28,1006.453796,1205.274221,1190.18,1175.085779,50.08505261,1188.11,1176.014423,1207.194149,1178.41,1177.281056,1208.787516,49.98094235,44.29892609,0
1186,398.835242,1195.357557,1186.697143,1178.036729,48.50533233,1188.28,1175.085779,1205.274221,1188.11,1176.014423,1207.194149,50.08505261,49.98094235,0
1181.64,299.6648946,1191.430203,1184.647143,1177.864082,45.31653316,1186,1178.036729,1195.357557,1188.28,1175.085779,1205.274221,48.50533233,50.08505261,0
1189.94,308.9670635,1191.035621,1184.514286,1177.99295,52.28351279,1181.64,1177.864082,1191.430203,1186,1178.036729,1195.357557,45.31653316,48.50533233,0
1192,241.7631055,1192.97552,1186.34,1179.70448,53.98120766,1189.94,1177.99295,1191.035621,1181.64,1177.864082,1191.430203,52.28351279,45.31653316,0
1190.17,198.7931237,1192.729747,1188.02,1183.310253,52.06148546,1192,1179.70448,1192.97552,1189.94,1177.99295,1191.035621,53.98120766,52.28351279,0
1192.11,301.44099,1193.770358,1188.591429,1183.412499,54.0811722,1190.17,1183.310253,1192.729747,1192,1179.70448,1192.97552,52.06148546,53.98120766,0
1218.16,1088.410079,1209.194586,1192.86,1176.525414,72.33826553,1192.11,1183.412499,1193.770358,1190.17,1183.310253,1192.729747,54.0811722,52.06148546,0
1237.74,1125.650464,1228.111682,1200.251429,1172.391175,79.48935132,1218.16,1176.525414,1209.194586,1192.11,1183.412499,1193.770358,72.33826553,54.0811722,0
1239.44,968.5062705,1240.211595,1208.508571,1176.805548,80.01274533,1237.74,1172.391175,1228.111682,1218.16,1176.525414,1209.194586,79.48935132,72.33826553,0
1240,395.3140141,1248.7953,1215.66,1182.5247,80.20685627,1239.44,1176.805548,1240.211595,1237.74,1172.391175,1228.111682,80.01274533,79.48935132,0
1235.58,402.7033348,1252.84294,1221.885714,1190.928489,73.62284579,1240,1182.5247,1248.7953,1239.44,1176.805548,1240.211595,80.20685627,80.01274533,0
1232.88,708.7972698,1252.279526,1227.987143,1203.69476,69.55383905,1235.58,1190.928489,1252.84294,1240,1182.5247,1248.7953,73.62284579,80.20685627,0
1239.47,739.2668989,1245.512767,1234.752857,1223.992947,73.69385042,1232.88,1203.69476,1252.279526,1235.58,1190.928489,1252.84294,69.55383905,73.62284579,0
1232.62,1292.178407,1241.193508,1236.818571,1232.443635,63.26194828,1239.47,1223.992947,1245.512767,1232.88,1203.69476,1252.279526,73.69385042,69.55383905,0
1223.5,815.9251952,1242.943474,1234.784286,1226.625098,51.85920886,1232.62,1232.443635,1241.193508,1239.47,1223.992947,1245.512767,63.26194828,73.69385042,0
1224.55,363.1130786,1241.772577,1232.657143,1223.541709,52.99718142,1223.5,1226.625098,1242.943474,1232.62,1232.443635,1241.193508,51.85920886,63.26194828,0
1243.24,430.0568327,1243.18367,1233.12,1223.05633,68.47334358,1224.55,1223.541709,1241.772577,1223.5,1226.625098,1242.943474,52.99718142,51.85920886,0
1243.88,620.8793063,1245.854879,1234.305714,1222.75655,68.88266012,1243.24,1223.05633,1243.18367,1224.55,1223.541709,1241.772577,68.47334358,52.99718142,0
1244.68,878.0518248,1248.677255,1235.991429,1223.305602,69.4608822,1243.88,1222.75655,1245.854879,1243.24,1223.05633,1243.18367,68.88266012,68.47334358,0
1242.75,817.3374875,1249.545452,1236.46,1223.374548,66.00859583,1244.68,1223.305602,1248.677255,1243.88,1222.75655,1245.854879,69.4608822,68.88266012,0
1239,1446.306297,1250.282433,1237.371429,1224.460424,59.3247948,1242.75,1223.374548,1249.545452,1244.68,1223.305602,1248.677255,66.00859583,69.4608822,0
1244.83,823.8897045,1250.509934,1240.418571,1230.327208,65.63598164,1239,1224.460424,1250.282433,1242.75,1223.374548,1249.545452,59.3247948,66.00859583,0
1245.49,664.4389153,1246.414775,1243.41,1240.405225,66.32605841,1244.83,1230.327208,1250.509934,1239,1224.460424,1250.282433,65.63598164,59.3247948,0
1248.43,554.2705272,1248.136733,1244.151429,1240.166124,69.50824787,1245.49,1240.405225,1246.414775,1244.83,1230.327208,1250.509934,66.32605841,65.63598164,0
1247.93,560.2318861,1249.167907,1244.73,1240.292093,68.22895418,1248.43,1240.166124,1248.136733,1245.49,1240.405225,1246.414775,69.50824787,66.32605841,0
1241.48,392.9053847,1249.028812,1244.272857,1239.516903,53.42934452,1247.93,1240.292093,1249.167907,1248.43,1240.166124,1248.136733,68.22895418,69.50824787,0
1231,463.3712258,1251.088975,1242.594286,1234.099597,37.86151945,1241.48,1239.516903,1249.028812,1247.93,1240.292093,1249.167907,53.42934452,68.22895418,0
1236.96,237.9622124,1251.135748,1242.302857,1233.469967,47.92812554,1231,1234.099597,1251.088975,1241.48,1239.516903,1249.028812,37.86151945,53.42934452,0
1247.48,228.7000865,1251.860747,1242.681429,1233.50211,60.95418841,1236.96,1233.469967,1251.135748,1231,1234.099597,1251.088975,47.92812554,37.86151945,0
1249.98,536.1389607,1253.218358,1243.322857,1233.427356,63.48659454,1247.48,1233.50211,1251.860747,1236.96,1233.469967,1251.135748,60.95418841,47.92812554,0
1253.99,1239.378151,1255.283716,1244.117143,1232.95057,67.43856421,1249.98,1233.427356,1253.218358,1247.48,1233.50211,1251.860747,63.48659454,60.95418841,0
1257.98,512.7501429,1258.862754,1245.552857,1232.242961,71.07302208,1253.99,1232.95057,1255.283716,1249.98,1233.427356,1253.218358,67.43856421,63.48659454,0
1251.05,1562.646277,1260.236498,1246.92,1233.603502,57.9632301,1257.98,1232.242961,1258.862754,1253.99,1232.95057,1255.283716,71.07302208,67.43856421,0
1247.81,616.8737583,1258.439728,1249.321429,1240.20313,52.66454711,1251.05,1233.603502,1260.236498,1257.98,1232.242961,1258.862754,57.9632301,71.07302208,0
1247.42,560.4769982,1256.308037,1250.815714,1245.323391,51.99703322,1247.81,1240.20313,1258.439728,1251.05,1233.603502,1260.236498,52.66454711,57.9632301,0
1251,430.5696771,1256.420635,1251.318571,1246.216508,57.73418585,1247.42,1245.323391,1256.308037,1247.81,1240.20313,1258.439728,51.99703322,52.66454711,0
1246.91,466.8355218,1256.471911,1250.88,1245.288089,49.80090813,1251,1246.216508,1256.420635,1247.42,1245.323391,1256.308037,57.73418585,51.99703322,0
1251.6,373.8232025,1255.836205,1250.538571,1245.240938,57.59602311,1246.91,1245.288089,1256.471911,1251,1246.216508,1256.420635,49.80090813,57.73418585,0
1254.97,246.5046109,1254.128759,1250.108571,1246.088384,62.48019644,1251.6,1245.240938,1255.836205,1246.91,1245.288089,1256.471911,57.59602311,49.80090813,0
1250.64,305.1501497,1254.045008,1250.05,1246.054992,53.28078796,1254.97,1246.088384,1254.128759,1251.6,1245.240938,1255.836205,62.48019644,57.59602311,0
1253.99,301.4131564,1255.1261,1250.932857,1246.739615,58.76135622,1250.64,1246.054992,1254.045008,1254.97,1246.088384,1254.128759,53.28078796,62.48019644,0
1258.6,650.8754184,1257.70422,1252.53,1247.35578,65.29714737,1253.99,1246.739615,1255.1261,1250.64,1246.054992,1254.045008,58.76135622,53.28078796,0
1256.63,502.4215608,1258.808577,1253.334286,1247.859994,60.5155514,1258.6,1247.35578,1257.70422,1253.99,1246.739615,1255.1261,65.29714737,58.76135622,0
1252.23,755.3392196,1258.068504,1254.094286,1250.120067,50.81861152,1256.63,1247.859994,1258.808577,1258.6,1247.35578,1257.70422,60.5155514,65.29714737,0
1248.6,1316.039848,1258.470338,1253.665714,1248.86109,44.02815553,1252.23,1250.120067,1258.068504,1256.63,1247.859994,1258.808577,50.81861152,60.5155514,0
1256.09,890.2796353,1258.762221,1253.825714,1248.889208,57.65037078,1248.6,1248.86109,1258.470338,1252.23,1250.120067,1258.068504,44.02815553,50.81861152,0
1263,1134.092605,1262.005936,1255.591429,1249.176921,66.4411634,1256.09,1248.889208,1258.762221,1248.6,1248.86109,1258.470338,57.65037078,44.02815553,0
1270.32,1658.555072,1267.813893,1257.924286,1248.034678,73.29270313,1263,1249.176921,1262.005936,1256.09,1248.889208,1258.762221,66.4411634,57.65037078,0
1249.65,1579.176194,1267.415377,1256.645714,1245.876052,43.81959943,1270.32,1248.034678,1267.813893,1263,1249.176921,1262.005936,73.29270313,66.4411634,0
1229.9,1282.308193,1270.521937,1252.827143,1235.132349,30.2565369,1249.65,1245.876052,1267.415377,1270.32,1248.034678,1267.813893,43.81959943,73.29270313,0
1239.67,791.5497586,1270.043117,1251.032857,1232.022598,40.82685933,1229.9,1235.132349,1270.521937,1249.65,1245.876052,1267.415377,30.2565369,43.81959943,0
1222.75,527.7080762,1271.545804,1247.34,1223.134196,31.25566634,1239.67,1232.022598,1270.043117,1229.9,1235.132349,1270.521937,40.82685933,30.2565369,0
1233.84,476.8855865,1268.598275,1244.161429,1219.724582,41.70583222,1222.75,1223.134196,1271.545804,1239.67,1232.022598,1270.043117,31.25566634,40.82685933,0
1223,692.4937865,1261.974901,1238.447143,1214.919385,35.54415436,1233.84,1219.724582,1268.598275,1222.75,1223.134196,1271.545804,41.70583222,31.25566634,0
1219.34,1054.273044,1246.165316,1231.164286,1216.163255,33.58935386,1223,1214.919385,1261.974901,1233.84,1219.724582,1268.598275,35.54415436,41.70583222,0
1219.98,633.9281925,1237.648419,1226.925714,1216.203009,34.32619206,1219.34,1216.163255,1246.165316,1223,1214.919385,1261.974901,33.58935386,35.54415436,0
1178.77,2200.526399,1246.777896,1219.621429,1192.464961,18.72170979,1219.98,1216.203009,1237.648419,1219.34,1216.163255,1246.165316,34.32619206,33.58935386,0
1166.17,4110.166271,1244.878298,1209.121429,1173.364559,16.10943549,1178.77,1192.464961,1246.777896,1219.98,1216.203009,1237.648419,18.72170979,34.32619206,0
1175.11,1652.799462,1240.870332,1202.315714,1163.761096,24.79564004,1166.17,1173.364559,1244.878298,1178.77,1192.464961,1246.777896,16.10943549,18.72170979,1
1164.7,632.7486813,1229.886221,1192.438571,1154.990922,21.73793727,1175.11,1163.761096,1240.870332,1166.17,1173.364559,1244.878298,24.79564004,16.10943549,0
1123.63,2652.436567,1224.831887,1178.242857,1131.653827,13.86703733,1164.7,1154.990922,1229.886221,1175.11,1163.761096,1240.870332,21.73793727,24.79564004,0
1138.02,1653.201111,1209.56788,1166.625714,1123.683549,24.97189326,1123.63,1131.653827,1224.831887,1164.7,1154.990922,1229.886221,13.86703733,21.73793727,0
1107.5,2124.736379,1188.920455,1150.557143,1112.19383,18.93219716,1138.02,1123.683549,1209.56788,1123.63,1131.653827,1224.831887,24.97189326,13.86703733,0
1117.43,1760.759096,1179.155545,1141.794286,1104.433027,25.74895255,1107.5,1112.19383,1188.920455,1138.02,1123.683549,1209.56788,18.93219716,24.97189326,0
1151.67,919.6225441,1174.745324,1139.722857,1104.70039,44.51704674,1117.43,1104.433027,1179.155545,1107.5,1112.19383,1188.920455,25.74895255,18.93219716,0
1150.32,1193.596808,1165.024828,1136.181429,1107.338029,44.00539982,1151.67,1104.70039,1174.745324,1117.43,1104.433027,1179.155545,44.51704674,25.74895255,0
1160,1215.832813,1162.930082,1135.51,1108.089918,48.91685333,1150.32,1107.338029,1165.024828,1151.67,1104.70039,1174.745324,44.00539982,44.51704674,0
1134.9,1340.754132,1163.592319,1137.12,1110.647681,38.65894075,1160,1108.089918,1162.930082,1150.32,1107.338029,1165.024828,48.91685333,44.00539982,0
1124.44,1389.021316,1162.45151,1135.18,1107.90849,35.08216569,1134.9,1110.647681,1163.592319,1160,1108.089918,1162.930082,38.65894075,48.91685333,0
1109.95,2459.522373,1162.021376,1135.53,1109.038624,30.51873281,1124.44,1107.90849,1162.45151,1134.9,1110.647681,1163.592319,35.08216569,38.65894075,0
1069.57,1975.04814,1172.164185,1128.692857,1085.221529,21.44808196,1109.95,1109.038624,1162.021376,1124.44,1107.90849,1162.45151,30.51873281,35.08216569,0
1077.81,1111.176191,1166.118084,1118.141429,1070.164773,26.63900794,1069.57,1085.221529,1172.164185,1109.95,1109.038624,1162.021376,21.44808196,30.51873281,0
1054.52,1283.786733,1157.827548,1104.455714,1051.083881,21.87272336,1077.81,1070.164773,1166.118084,1069.57,1085.221529,1172.164185,26.63900794,21.44808196,0
1062.32,1805.414691,1135.104535,1090.501429,1045.898322,26.97765137,1054.52,1051.083881,1157.827548,1077.81,1070.164773,1166.118084,21.87272336,26.63900794,0
1068.71,945.6615529,1117.202157,1081.045714,1044.889271,31.26991941,1062.32,1045.898322,1135.104535,1054.52,1051.083881,1157.827548,26.97765137,21.87272336,0
1086.99,402.4717186,1101.170696,1075.695714,1050.220733,42.54199089,1068.71,1044.889271,1117.202157,1062.32,1045.898322,1135.104535,31.26991941,26.97765137,0
1082.28,361.2622781,1087.5733,1071.742857,1055.912414,40.54320418,1086.99,1050.220733,1101.170696,1068.71,1044.889271,1117.202157,42.54199089,31.26991941,0
1036.53,1399.478213,1091.466932,1067.022857,1042.578782,26.45674085,1082.28,1055.912414,1087.5733,1086.99,1050.220733,1101.170696,40.54320418,42.54199089,0
970.52,5960.571151,1106.695152,1051.695714,996.6962769,16.69346138,1036.53,1042.578782,1091.466932,1082.28,1055.912414,1087.5733,26.45674085,40.54320418,0
1008.97,3306.567864,1104.466444,1045.188571,985.9106984,33.39632613,970.52,996.6962769,1106.695152,1036.53,1042.578782,1091.466932,16.69346138,26.45674085,1
977.74,2200.887914,1100.584006,1033.105714,965.6274221,28.06433869,1008.97,985.9106984,1104.466444,970.52,996.6962769,1106.695152,33.39632613,16.69346138,0
978,3527.767344,1089.024487,1020.147143,951.2697983,28.17571937,977.74,965.6274221,1100.584006,1008.97,985.9106984,1104.466444,28.06433869,33.39632613,0
970,1666.27331,1062.491843,1003.434286,944.3767285,26.69213463,978,951.2697983,1089.024487,977.74,965.6274221,1100.584006,28.17571937,28.06433869,0
999.54,2234.032393,1025.966999,991.6142857,957.2615723,40.24621503,970,944.3767285,1062.491843,978,951.2697983,1089.024487,26.69213463,28.17571937,0
1000.63,1403.399097,1008.815038,986.4857143,964.1563904,40.71806578,999.54,957.2615723,1025.966999,970,944.3767285,1062.491843,40.24621503,26.69213463,0
1003.97,845.2965649,1012.794448,991.2642857,969.7341235,42.34563029,1000.63,964.1563904,1008.815038,999.54,957.2615723,1025.966999,40.71806578,40.24621503,0
1007.24,607.3073052,1012.104608,991.0171429,969.929678,44.09864773,1003.97,969.7341235,1012.794448,1000.63,964.1563904,1008.815038,42.34563029,40.71806578,0
979.81,759.4600979,1012.005697,991.3128571,970.6200172,33.98574828,1007.24,969.929678,1012.104608,1003.97,969.7341235,1012.794448,44.09864773,42.34563029,0
992.21,369.0033475,1012.374747,993.3428571,974.3109675,41.10846919,979.81,970.6200172,1012.005697,1007.24,969.929678,1012.104608,33.98574828,44.09864773,0
993.17,467.6282436,1009.397594,996.6528571,983.9081203,41.67685794,992.21,974.3109675,1012.374747,979.81,970.6200172,1012.005697,41.10846919,33.98574828,0
1032.28,1201.130279,1024.100944,1001.33,978.5590556,60.01783041,993.17,983.9081203,1009.397594,992.21,974.3109675,1012.374747,41.67685794,41.10846919,0
1037.11,1901.691275,1036.01593,1006.541429,977.066927,61.7508724,1032.28,978.5590556,1024.100944,993.17,983.9081203,1009.397594,60.01783041,41.67685794,0
1055.38,1368,1052.769291,1013.885714,975.0021374,67.89254684,1037.11,977.066927,1036.01593,1032.28,978.5590556,1024.100944,61.7508724,60.01783041,0
1040.48,1088.129603,1059.552909,1018.634286,977.7156628,58.89474699,1055.38,975.0021374,1052.769291,1037.11,977.066927,1036.01593,67.89254684,61.7508724,0
1019.49,1275.719458,1057.735971,1024.302857,990.8697432,48.36100841,1040.48,977.7156628,1059.552909,1055.38,975.0021374,1052.769291,58.89474699,67.89254684,0
1028.97,1043.877649,1056.603673,1029.554286,1002.504899,52.80847483,1019.49,990.8697432,1057.735971,1040.48,977.7156628,1059.552909,48.36100841,58.89474699,0
1035.36,637.3716907,1050.919506,1035.581429,1020.243351,55.80196087,1028.97,1002.504899,1056.603673,1019.49,990.8697432,1057.735971,52.80847483,48.36100841,0
1031.4,588.6845059,1050.861481,1035.455714,1020.049948,53.35498685,1035.36,1020.243351,1050.919506,1028.97,1002.504899,1056.603673,55.80196087,52.80847483,0
1023.02,847.0646854,1050.087672,1033.442857,1016.798042,48.14294197,1031.4,1020.049948,1050.861481,1035.36,1020.243351,1050.919506,53.35498685,55.80196087,0
1027.11,346.6980499,1039.331996,1029.404286,1019.476575,50.87542822,1023.02,1016.798042,1050.087672,1031.4,1020.049948,1050.861481,48.14294197,53.35498685,0
1044.42,462.4776184,1041.40784,1029.967143,1018.526446,61.01775331,1027.11,1019.476575,1039.331996,1023.02,1016.798042,1050.087672,50.87542822,48.14294197,0
1047.74,736.966901,1046.671382,1034.002857,1021.334332,62.73914374,1044.42,1018.526446,1041.40784,1027.11,1019.476575,1039.331996,61.01775331,50.87542822,0
1041,831.3898921,1048.427397,1035.721429,1023.01546,56.79869219,1047.74,1021.334332,1046.671382,1044.42,1018.526446,1041.40784,62.73914374,61.01775331,0
1044,905.5679532,1050.372155,1036.955714,1023.539273,58.82329844,1041,1023.01546,1048.427397,1047.74,1021.334332,1046.671382,56.79869219,62.73914374,0
1034.57,924.1466307,1050.502376,1037.408571,1024.314767,50.19642046,1044,1023.539273,1050.372155,1041,1023.01546,1048.427397,58.82329844,56.79869219,0
1042.69,795.5826499,1050.021713,1040.218571,1030.41543,56.59181107,1034.57,1024.314767,1050.502376,1044,1023.539273,1050.372155,50.19642046,58.82329844,0
1044.96,868.7259357,1048.55342,1042.768571,1036.983723,58.33673475,1042.69,1030.41543,1050.021713,1034.57,1024.314767,1050.502376,56.59181107,50.19642046,0
1052.99,1040.005007,1051.917343,1043.992857,1036.068371,64.26508674,1044.96,1036.983723,1048.55342,1042.69,1030.41543,1050.021713,58.33673475,56.59181107,0
1064.33,943.5923863,1059.726573,1046.362857,1032.999141,71.05163595,1052.99,1036.068371,1051.917343,1044.96,1036.983723,1048.55342,64.26508674,58.33673475,0
1082.72,1297.855395,1075.001011,1052.322857,1029.644703,78.70366492,1064.33,1032.999141,1059.726573,1052.99,1036.068371,1051.917343,71.05163595,64.26508674,0
1081.44,538.8947066,1084.132283,1057.671429,1031.210574,77.04980339,1082.72,1029.644703,1075.001011,1064.33,1032.999141,1059.726573,78.70366492,71.05163595,0
1076.06,375.0388281,1087.226543,1063.598571,1039.9706,69.85196769,1081.44,1031.210574,1084.132283,1082.72,1029.644703,1075.001011,77.04980339,78.70366492,0
1087.95,395.0099167,1092.742578,1070.064286,1047.385994,75.70405241,1076.06,1039.9706,1087.226543,1081.44,1031.210574,1084.132283,69.85196769,77.04980339,0
1089.68,479.1630023,1094.988754,1076.452857,1057.91696,76.47907968,1087.95,1047.385994,1092.742578,1076.06,1039.9706,1087.226543,75.70405241,69.85196769,0
1091,575.6145308,1094.856319,1081.882857,1068.909395,77.12853858,1089.68,1057.91696,1094.988754,1087.95,1047.385994,1092.742578,76.47907968,75.70405241,0
1109.09,3216.092558,1102.947276,1088.277143,1073.60701,84.13332294,1091,1068.909395,1094.856319,1089.68,1057.91696,1094.988754,77.12853858,76.47907968,0
1108.94,1031.630372,1109.656724,1092.022857,1074.38899,83.88479022,1109.09,1073.60701,1102.947276,1091,1068.909395,1094.856319,84.13332294,77.12853858,0
1106.96,1360.792835,1113.466481,1095.668571,1077.870662,80.23474123,1108.94,1074.38899,1109.656724,1109.09,1073.60701,1102.947276,83.88479022,84.13332294,0
1114.42,1247.880955,1116.59618,1101.148571,1085.700963,83.40817879,1106.96,1077.870662,1113.466481,1108.94,1074.38899,1109.656724,80.23474123,83.88479022,0
1096.24,2170.741822,1116.015833,1102.332857,1088.649881,57.26664628,1114.42,1085.700963,1116.59618,1106.96,1077.870662,1113.466481,83.40817879,80.23474123,0
