timestamp,open,high,low,close,volbtc,volusd,wtdprice,bb_high,bb_mid,bb_low,rsi,close_lag1,volbtc_lag1,bb_low_lag1,bb_mid_lag1,bb_high_lag1,close_lag2,volbtc_lag2,bb_low_lag2,bb_mid_lag2,bb_high_lag2,rsi_lag1,rsi_lag2,signal,portfolio,trade_returns,bh_returns,trade_cum_returns,bh_cum_returns
2016-06-02 16:00:00,535.59,540.0,533.12,534.36,1288.6362073499993,690975.8467660928,534.45054487,537.1607895795198,535.5985714285714,534.036353277623,,535.6,1397.093222589999,534.4432188226683,536.0271428571428,537.6110668916174,536.39,406.9997705999998,534.4804056265425,536.0271428571428,537.6281658020289,,,0,1,-0.0023151605675877374,-0.0023151605675877374,0.012102960395477425,0.012102960395477425
2016-06-02 20:00:00,534.6,541.2,534.55,537.87,1377.1344259199989,740848.8595543967,537.92240986,537.7233620680105,536.17,534.6166379319894,,534.36,1288.6362073499993,534.036353277623,535.5985714285714,537.1607895795198,535.6,1397.093222589999,534.4432188226683,535.5985714285714,537.6110668916174,,,0,1,0.00656860543453841,0.00656860543453841,0.018751065401443556,0.018751065401443556
2016-06-03 00:00:00,538.06,540.74,537.5,537.68,854.0173395199998,460547.05960267235,537.66823436,538.0784355180998,536.5757142857142,535.0729930533286,,537.87,1377.1344259199989,534.6166379319894,536.17,537.7233620680105,534.36,1288.6362073499993,534.036353277623,536.17,537.1607895795198,,,0,1,-0.0003532452079499926,-0.0003532452079499926,0.018391196469496496,0.018391196469496496
2016-06-03 04:00:00,537.69,539.12,535.96,538.63,834.6404122000004,448875.3535005881,538.71465289,538.529787649567,536.7699999999999,535.0102123504328,,537.68,854.0173395199998,535.0729930533286,536.5757142857142,538.0784355180998,537.87,1377.1344259199989,534.6166379319894,536.5757142857142,537.7233620680105,,,0,1,0.0017668501711056717,0.0017668501711056717,0.020190541129231132,0.020190541129231132
2016-06-03 08:00:00,538.73,554.34,538.73,554.21,1612.8608138299996,885816.8966451741,553.83665555,547.3814713757623,539.2485714285714,531.1156714813804,83.28259766615926,538.63,834.6404122000004,535.0102123504328,536.7699999999999,538.529787649567,537.68,854.0173395199998,535.0729930533286,536.7699999999999,538.0784355180998,,,0,1,0.028925236247516972,0.028925236247516972,0.049699793548876325,0.049699793548876325
2016-06-03 12:00:00,554.12,566.22,552.5,564.02,2705.5078248699983,1514058.17428216,563.98075452,556.8334354491165,543.1957142857142,529.5579931223119,86.81594336718985,554.21,1612.8608138299996,531.1156714813804,539.2485714285714,547.3814713757623,538.63,834.6404122000004,535.0102123504328,539.2485714285714,538.529787649567,83.28259766615926,,0,1,0.017700871510799132,0.017700871510799132,0.06828039471939729,0.06828039471939729
2016-06-03 16:00:00,563.94,576.29,563.85,572.44,2610.7150593399997,1493581.393538842,572.42929506,566.6719106801683,548.4585714285714,530.2452321769746,88.97067852941056,564.02,2705.5078248699983,529.5579931223119,543.1957142857142,556.8334354491165,554.21,1612.8608138299996,531.1156714813804,543.1957142857142,547.3814713757623,86.81594336718985,83.28259766615926,-1,0,0.0,0.014928548633027283,0.06828039471939729,0.08422827054567539
2016-06-03 20:00:00,572.46,578.0,565.0,571.25,1700.1663611399983,973971.1413623677,571.08475512,572.7604057927423,553.7285714285714,534.6967370644005,86.81124239718628,572.44,2610.7150593399997,530.2452321769746,548.4585714285714,566.6719106801683,564.02,2705.5078248699983,529.5579931223119,548.4585714285714,556.8334354491165,88.97067852941056,86.81594336718985,-1,0,-0.0,-0.0020788204877367766,0.06828039471939729,0.08197435460348168
2016-06-04 00:00:00,571.09,575.74,570.21,574.49,1219.4126936800008,699176.5387476021,574.43184247,577.9153628747712,558.9599999999999,540.0046371252287,87.68748236525441,571.25,1700.1663611399983,534.6967370644005,553.7285714285714,572.7604057927423,572.44,2610.7150593399997,530.2452321769746,553.7285714285714,566.6719106801683,86.81124239718628,88.97067852941056,0,0,0.0,0.005671772428883948,0.06828039471939729,0.08811106691668114
2016-06-04 04:00:00,574.5,585.54,569.0,584.51,1037.4773501799998,598789.4265499649,584.51506228,583.8693583782268,565.6499999999999,547.4306416217729,89.91828430426276,574.49,1219.4126936800008,540.0046371252287,558.9599999999999,577.9153628747712,571.25,1700.1663611399983,534.6967370644005,558.9599999999999,572.7604057927423,87.68748236525441,86.81124239718628,0,0,0.0,0.017441556859127294,0.06828039471939729,0.107089417959354
2016-06-04 08:00:00,584.57,594.64,573.04,573.78,1228.4909630399995,716634.6675668972,575.38002583,582.0304563898485,570.6714285714285,559.3124007530084,74.37751552656584,584.51,1037.4773501799998,547.4306416217729,565.6499999999999,583.8693583782268,574.49,1219.4126936800008,540.0046371252287,565.6499999999999,577.9153628747712,89.91828430426276,87.68748236525441,0,0,-0.0,-0.01835725650544906,0.06828039471939729,0.08676629353940579
2016-06-04 12:00:00,573.1,581.0,573.0,579.44,909.0941784100005,525451.5754203273,579.90449808,582.0354740916026,574.2757142857141,566.5159544798256,76.6682425191272,573.78,1228.4909630399995,559.3124007530084,570.6714285714285,582.0304563898485,584.51,1037.4773501799998,547.4306416217729,570.6714285714285,583.8693583782268,74.37751552656584,89.91828430426276,0,0,0.0,0.009864407961239552,0.06828039471939729,0.0974865996174028
2016-06-04 16:00:00,579.45,581.0,564.29,574.49,1641.0476758100003,936740.65509653,574.0776905,581.3437509759492,575.7714285714284,570.1991061669075,70.7139439768177,579.44,909.0941784100005,566.5159544798256,574.2757142857141,582.0354740916026,573.78,1228.4909630399995,559.3124007530084,574.2757142857141,582.0304563898485,76.6682425191272,74.37751552656584,0,0,-0.0,-0.008542730912605379,0.06828039471939729,0.08811106691668114
2016-06-04 20:00:00,574.02,581.25,572.0,576.31,975.2775939700005,562632.9685990099,576.21155029,581.6086759847809,576.3242857142856,571.0398954437902,71.58766521734647,574.49,1641.0476758100003,570.1991061669075,575.7714285714284,581.3437509759492,579.44,909.0941784100005,566.5159544798256,575.7714285714284,582.0354740916026,70.7139439768177,76.6682425191272,0,0,0.0,0.003168027293773523,0.06828039471939729,0.09155823247533013
2016-06-05 00:00:00,576.31,585.0,575.46,580.95,1130.7357737599987,656741.5246614299,580.54449492,582.5709819408079,577.7099999999998,572.8490180591917,73.73875525076845,576.31,975.2775939700005,571.0398954437902,576.3242857142856,581.6086759847809,574.49,1641.0476758100003,570.1991061669075,576.3242857142856,581.3437509759492,71.58766521734647,70.7139439768177,0,0,0.0,0.008051222432371663,0.06828039471939729,0.10034661060287542
2016-06-05 04:00:00,580.95,580.98,573.61,578.5,635.2770960099998,367507.2176516939,578.5,582.8349987962835,578.282857142857,573.7307154894305,70.69524575919853,580.95,1130.7357737599987,572.8490180591917,577.7099999999998,582.5709819408079,576.31,975.2775939700005,571.0398954437902,577.7099999999998,581.6086759847809,73.73875525076845,71.58766521734647,0,0,-0.0,-0.0042172303984853166,0.06828039471939729,0.0957061954277707
2016-06-05 08:00:00,578.54,580.0,575.01,579.69,348.50822465000005,201508.66000734703,579.69,580.916454234044,577.5942857142855,574.2721171945271,71.31455283636242,578.5,635.2770960099998,573.7307154894305,578.282857142857,582.8349987962835,580.95,1130.7357737599987,572.8490180591917,578.282857142857,582.5709819408079,70.69524575919853,73.73875525076845,0,0,0.0,0.0020570440795160128,0.06828039471939729,0.09796011136996441
2016-06-05 12:00:00,579.7,581.91,570.22,576.03,1309.0766494900017,754697.5443485116,575.98675743,580.7336004163815,577.915714285714,575.0978281550465,66.6492279803336,579.69,348.50822465000005,574.2721171945271,577.5942857142855,580.916454234044,578.5,635.2770960099998,573.7307154894305,577.5942857142855,582.8349987962835,71.31455283636242,70.69524575919853,0,0,-0.0,-0.006313719401749296,0.06828039471939729,0.09102789931246114
2016-06-05 16:00:00,576.01,580.0,574.94,577.2,681.74422706,393816.6275358202,577.25390414,580.3031394124137,577.595714285714,574.8882891590144,67.38378704145586,576.03,1309.0766494900017,575.0978281550465,577.915714285714,580.7336004163815,579.69,348.50822465000005,574.2721171945271,577.915714285714,580.916454234044,66.6492279803336,71.31455283636242,0,0,0.0,0.0020311442112390665,0.06828039471939729,0.09324393431445
2016-06-05 20:00:00,577.2,577.28,571.38,575.17,935.8632117599998,538347.4608235494,575.17,580.2238846425643,577.692857142857,575.1618296431496,64.72026688479224,577.2,681.74422706,574.8882891590144,577.595714285714,580.3031394124137,576.03,1309.0766494900017,575.0978281550465,577.595714285714,580.7336004163815,67.38378704145586,66.6492279803336,0,0,-0.0,-0.0035169785169786305,0.06828039471939729,0.08939901888364887
2016-06-06 00:00:00,575.17,583.99,575.0,578.52,1154.3230970500003,668501.0936708522,579.26905511,580.4460174824367,578.0085714285713,575.5711253747058,67.03592738290307,575.17,935.8632117599998,575.1618296431496,577.692857142857,580.2238846425643,577.2,681.74422706,574.8882891590144,577.692857142857,580.3031394124137,64.72026688479224,67.38378704145586,0,0,0.0,0.005824364970356655,0.06828039471939729,0.09574407636797577
2016-06-06 04:00:00,579.24,587.44,578.85,583.82,848.2349587399999,494187.14970821195,583.8138754,581.8422987804133,578.4185714285712,574.9948440767291,70.35156539710317,578.52,1154.3230970500003,575.5711253747058,578.0085714285713,580.4460174824367,575.17,935.8632117599998,575.1618296431496,578.0085714285713,580.2238846425643,67.03592738290307,64.72026688479224,0,0,0.0,0.009161308165664295,0.06828039471939729,0.10578252552228395
2016-06-06 08:00:00,583.82,585.0,580.4,584.12,706.7968512899997,411978.799745628,584.10360952,583.5201394555634,579.2214285714284,574.9227176872935,70.5322426181005,583.82,848.2349587399999,574.9948440767291,578.4185714285712,581.8422987804133,578.52,1154.3230970500003,575.5711253747058,578.4185714285712,580.4460174824367,70.35156539710317,67.03592738290307,0,0,0.0,0.0005138570107223739,0.06828039471939729,0.10635073962535779
2016-06-06 12:00:00,584.12,586.0,583.0,585.91,1174.4393055599996,686398.9902235855,585.9058351,585.3913198566937,580.1099999999998,574.8286801433059,71.6426534366633,584.12,706.7968512899997,574.9227176872935,579.2214285714284,583.5201394555634,583.82,848.2349587399999,574.9948440767291,579.2214285714284,581.8422987804133,70.5322426181005,70.35156539710317,0,0,0.0,0.0030644388139422496,0.06828039471939729,0.1097410837736994
2016-06-06 16:00:00,585.91,588.15,583.12,584.65,1612.2816769499996,943822.6217416106,584.47335029,586.4685045810238,581.3414285714284,576.214352561833,69.65299471506569,585.91,1174.4393055599996,574.8286801433059,580.1099999999998,585.3913198566937,584.12,706.7968512899997,574.9227176872935,580.1099999999998,583.5201394555634,71.6426534366633,70.5322426181005,0,0,-0.0,-0.0021505009301769906,0.06828039471939729,0.10735458454078839
2016-06-06 20:00:00,584.42,587.55,582.9,586.77,1322.7403879600006,773195.0983432463,586.77979144,587.8175899932381,582.7085714285712,577.5995528639043,71.10694765847092,584.65,1612.2816769499996,576.214352561833,581.3414285714284,586.4685045810238,585.91,1174.4393055599996,574.8286801433059,581.3414285714284,585.3913198566937,69.65299471506569,71.6426534366633,0,0,0.0,0.003626101086119826,0.06828039471939729,0.11136996420251144
2016-06-07 00:00:00,586.75,590.95,585.11,587.86,1477.0272335199998,870360.4704873896,587.84638724,588.1593415299817,584.5214285714284,580.883515612875,71.8536238746362,586.77,1322.7403879600006,577.5995528639043,582.7085714285712,587.8175899932381,584.65,1612.2816769499996,576.214352561833,582.7085714285712,586.4685045810238,71.10694765847092,69.65299471506569,0,0,0.0,0.0018576273497281637,0.06828039471939729,0.11343447544368046
2016-06-07 04:00:00,587.86,589.05,583.0,585.46,1012.9036202899998,594137.8960528488,585.25164988,587.2708015361891,585.5128571428569,583.7549127495247,67.70477496047776,587.86,1477.0272335199998,580.883515612875,584.5214285714284,588.1593415299817,586.77,1322.7403879600006,577.5995528639043,584.5214285714284,587.8175899932381,71.8536238746362,71.10694765847092,0,0,-0.0,-0.004082604701799664,0.06828039471939729,0.1088887626190882
2016-06-07 08:00:00,585.45,590.0,584.38,587.9,579.4360136600003,340391.88657137327,587.90759737,587.8846046727056,586.095714285714,584.3068238987225,69.62502648821577,585.46,1012.9036202899998,583.7549127495247,585.5128571428569,587.2708015361891,587.86,1477.0272335199998,580.883515612875,585.5128571428569,588.1593415299817,67.70477496047776,71.8536238746362,0,0,0.0,0.004167663034195135,0.06828039471939729,0.11351023732409016
2016-06-07 12:00:00,587.91,590.0,483.78,576.51,2502.2471333799995,1448522.7004569399,576.50996565,589.7461060927291,585.0085714285713,580.2710367644135,53.602714938521466,587.9,579.4360136600003,584.3068238987225,586.095714285714,587.8846046727056,585.46,1012.9036202899998,583.7549127495247,586.095714285714,587.2708015361891,69.62502648821577,67.70477496047776,0,0,-0.0,-0.019374043204626656,0.06828039471939729,0.09193704187737906
2016-06-07 16:00:00,576.51,577.92,562.73,575.24,2176.7697097899977,1246958.0483848802,575.23852236,589.9154403064264,583.4842857142855,577.0531311221447,52.161352104228285,576.51,2502.2471333799995,580.2710367644135,585.0085714285713,589.7461060927291,587.9,579.4360136600003,584.3068238987225,585.0085714285713,587.8846046727056,53.602714938521466,69.62502648821577,0,0,-0.0,-0.002202910617335352,0.06828039471939729,0.08953160217436551
2016-06-07 20:00:00,575.26,581.88,574.5,579.71,2022.11733514,1169796.9818378002,579.10236056,589.3838121926467,582.7785714285712,576.1733306644958,56.58624135767384,575.24,2176.7697097899977,577.0531311221447,583.4842857142855,589.9154403064264,576.51,2502.2471333799995,580.2710367644135,583.4842857142855,589.7461060927291,52.161352104228285,53.602714938521466,0,0,0.0,0.007770669633544225,0.06828039471939729,0.09799799231016859
2016-06-08 00:00:00,579.72,581.47,575.01,579.44,1167.0298235399994,674237.3362045946,579.23155411,588.1048706652023,581.7314285714284,575.3579864776545,56.24781042184029,579.71,2022.11733514,576.1733306644958,582.7785714285712,589.3838121926467,575.24,2176.7697097899977,577.0531311221447,582.7785714285712,589.9154403064264,56.58624135767384,52.161352104228285,0,0,-0.0,-0.0004657501164374578,0.06828039471939729,0.09748659961740214
2016-06-08 04:00:00,579.48,579.51,572.96,576.81,578.4741817499998,332921.5017031748,576.75408147,585.9138531806394,580.1528571428569,574.3918611050743,52.927222537104704,579.44,1167.0298235399994,575.3579864776545,581.7314285714284,588.1048706652023,579.71,2022.11733514,576.1733306644958,581.7314285714284,589.3838121926467,56.24781042184029,56.58624135767384,0,0,-0.0,-0.0045388651111419875,0.06828039471939729,0.0925052559804529
2016-06-08 08:00:00,576.81,582.0,575.83,582.0,583.2071307900003,337844.0861735003,581.7558695,584.8354330103496,579.6585714285712,574.4817098467929,58.17463701602147,576.81,578.4741817499998,574.3918611050743,580.1528571428569,585.9138531806394,579.44,1167.0298235399994,575.3579864776545,580.1528571428569,588.1048706652023,52.927222537104704,56.24781042184029,0,0,0.0,0.008997763561658267,0.06828039471939729,0.10233535996363385
2016-06-08 12:00:00,581.99,582.88,573.62,577.48,1086.95667889,629442.9507311597,577.48536028,580.9633626433855,578.1699999999997,575.376637356614,52.66809547581885,582.0,583.2071307900003,574.4817098467929,579.6585714285712,584.8354330103496,576.81,578.4741817499998,574.3918611050743,579.6585714285712,585.9138531806394,58.17463701602147,52.927222537104704,0,0,-0.0,-0.007766323024055,0.06828039471939729,0.09377426747731832
2016-06-08 16:00:00,577.48,581.5,576.59,580.99,1231.9037897700002,714332.3417594845,580.99,581.7022840208937,578.8099999999997,575.9177159791058,56.139995971851455,577.48,1086.95667889,575.376637356614,578.1699999999997,580.9633626433855,582.0,583.2071307900003,574.4817098467929,578.1699999999997,584.8354330103496,52.66809547581885,58.17463701602147,0,0,0.0,0.006078132576019968,0.06828039471939729,0.10042237248328467
2016-06-08 20:00:00,580.98,583.99,579.4,583.21,1028.3386442899996,598755.3219875229,583.20518526,582.7363228742341,579.9485714285712,577.1608199829083,58.22707419247127,580.99,1231.9037897700002,575.9177159791058,578.8099999999997,581.7022840208937,577.48,1086.95667889,575.376637356614,578.8099999999997,580.9633626433855,56.139995971851455,52.66809547581885,0,0,0.0,0.0038210640458529177,0.06828039471939729,0.10462715684603263
2016-06-09 00:00:00,583.19,583.48,579.04,581.7,784.5866676700001,456062.9100451748,581.7,583.12453770787,580.2328571428569,577.3411765778438,56.26586589564392,583.21,1028.3386442899996,577.1608199829083,579.9485714285712,582.7363228742341,580.99,1231.9037897700002,575.9177159791058,579.9485714285712,581.7022840208937,58.22707419247127,56.139995971851455,0,0,-0.0,-0.0025891188422695333,0.06828039471939729,0.10176714586056002
2016-06-09 04:00:00,581.7,582.18,580.08,580.89,538.6096063699999,312910.4661682162,580.88526699,583.3108521383623,580.4399999999997,577.5691478616371,55.19195733371398,581.7,784.5866676700001,577.3411765778438,580.2328571428569,583.12453770787,583.21,1028.3386442899996,577.1608199829083,580.2328571428569,582.7363228742341,56.26586589564392,58.22707419247127,0,0,-0.0,-0.0013924703455390208,0.06828039471939729,0.10023296778225999
2016-06-09 08:00:00,580.91,581.07,578.78,581.05,492.80714205999993,285933.85791383457,581.06499261,583.1741652890992,581.045714285714,578.9172632823288,55.3731489872048,580.89,538.6096063699999,577.5691478616371,580.4399999999997,583.3108521383623,581.7,784.5866676700001,577.3411765778438,580.4399999999997,583.12453770787,55.19195733371398,56.26586589564392,0,0,0.0,0.00027543941193686194,0.06828039471939729,0.10053601530389944
2016-06-09 12:00:00,581.07,582.0,574.0,577.41,1132.2136051900002,653443.6808180341,577.42060049,582.9929048059959,580.3899999999996,577.7870951940034,50.38175772369602,581.05,492.80714205999993,578.9172632823288,581.045714285714,583.1741652890992,580.89,538.6096063699999,577.5691478616371,581.045714285714,583.3108521383623,55.3731489872048,55.19195733371398,0,0,-0.0,-0.006264521125548539,0.06828039471939729,0.09364168418660124
2016-06-09 16:00:00,577.43,578.71,574.0,578.37,1167.7486313899997,673748.2301679146,578.37,582.9021958793726,580.5171428571425,578.1320898349124,51.62038136773583,577.41,1132.2136051900002,577.7870951940034,580.3899999999996,582.9929048059959,581.05,492.80714205999993,578.9172632823288,580.3899999999996,583.1741652890992,50.38175772369602,55.3731489872048,0,0,0.0,0.0016625967683276954,0.06828039471939729,0.09545996931643841
2016-06-09 20:00:00,578.37,579.24,576.0,577.46,864.3560376699999,499435.35758054984,577.38368239,582.7443664439253,580.0128571428568,577.2813478417883,50.337621039228374,578.37,1167.7486313899997,578.1320898349124,580.5171428571425,582.9021958793726,577.41,1132.2136051900002,577.7870951940034,580.5171428571425,582.9929048059959,51.62038136773583,50.38175772369602,0,0,-0.0,-0.001573387278039906,0.06828039471939729,0.09373638653711391
2016-06-10 00:00:00,577.47,580.0,576.2,577.71,859.3198640499994,496872.4569280811,577.71,581.5141371863681,579.2271428571424,576.9401485279168,50.700075844897675,577.46,864.3560376699999,577.2813478417883,580.0128571428568,582.7443664439253,578.37,1167.7486313899997,578.1320898349124,580.0128571428568,582.9021958793726,50.337621039228374,51.62038136773583,0,0,0.0,0.0004329304194230499,0.06828039471939729,0.09420989828967574
2016-06-10 04:00:00,577.71,578.32,573.5,578.28,635.9803973900002,366538.9868118063,578.30709147,580.6272683664062,578.738571428571,576.8498744907359,51.56799313118828,577.71,859.3198640499994,576.9401485279168,579.2271428571424,581.5141371863681,577.46,864.3560376699999,577.2813478417883,579.2271428571424,582.7443664439253,50.700075844897675,50.337621039228374,0,0,0.0,0.0009866542036660597,0.06828039471939729,0.09528950508551626
2016-06-10 08:00:00,578.3,579.88,576.3,576.99,545.0700896200002,315479.5702873921,576.99,579.8133806391689,578.1814285714282,576.5494765036875,49.44638031578706,578.28,635.9803973900002,576.8498744907359,578.738571428571,580.6272683664062,577.71,859.3198640499994,576.9401485279168,578.738571428571,581.5141371863681,51.56799313118828,50.700075844897675,0,0,-0.0,-0.0022307532683129017,0.06828039471939729,0.09284618444229786
2016-06-10 12:00:00,577.0,578.99,576.21,577.29,784.6674495000004,453428.8027904965,577.39763414,578.2614330359565,577.6442857142854,577.0271383926142,49.96196778046887,576.99,545.0700896200002,576.5494765036875,578.1814285714282,579.8133806391689,578.28,635.9803973900002,576.8498744907359,578.1814285714282,580.6272683664062,49.44638031578706,51.56799313118828,0,0,0.0,0.0005199396869961515,0.06828039471939729,0.0934143985453717
2016-06-10 16:00:00,577.49,579.88,577.36,579.27,1064.8632874500008,615783.5926666524,579.1548529,578.8514780175371,577.9099999999996,576.9685219824621,53.344061527793365,577.29,784.6674495000004,577.0271383926142,577.6442857142854,578.2614330359565,576.99,545.0700896200002,576.5494765036875,577.6442857142854,579.8133806391689,49.96196778046887,49.44638031578706,0,0,0.0,0.003429818635347859,0.06828039471939729,0.09716461162566037
2016-06-10 20:00:00,579.26,581.0,575.0,580.31,1791.5233891000005,1037753.0261854588,580.26662042,579.6349402695428,578.1871428571425,576.7393454447422,55.0621691200804,579.27,1064.8632874500008,576.9685219824621,577.9099999999996,578.8514780175371,577.29,784.6674495000004,577.0271383926142,577.9099999999996,578.2614330359565,53.344061527793365,49.96196778046887,0,0,0.0,0.0017953631294560513,0.06828039471939729,0.09913442051631716
2016-06-11 00:00:00,580.31,586.12,580.31,585.31,1185.784183680001,691511.6762057798,585.12681218,582.7859294745338,579.3085714285711,575.8312133826084,62.25812160194314,580.31,1791.5233891000005,576.7393454447422,578.1871428571425,579.6349402695428,579.27,1064.8632874500008,576.9685219824621,578.1871428571425,578.8514780175371,55.0621691200804,53.344061527793365,0,0,0.0,0.00861608450655682,0.06828039471939729,0.10860465556755106
2016-06-11 04:00:00,585.29,586.0,583.0,586.0,584.4917326199999,342088.45973467216,585.98891989,584.955457432723,580.4928571428568,576.0302568529905,63.13542375901068,585.31,1185.784183680001,575.8312133826084,579.3085714285711,582.7859294745338,580.31,1791.5233891000005,576.7393454447422,579.3085714285711,579.6349402695428,62.25812160194314,55.0621691200804,0,0,0.0,0.0011788624831285954,0.06828039471939729,0.10991154800462133
2016-06-11 08:00:00,585.97,587.78,584.93,585.31,499.5550002299998,293012.27784926794,585.2727214,586.2542837966853,581.4971428571424,576.7400019175996,61.59356112500264,586.0,584.4917326199999,576.0302568529905,580.4928571428568,584.955457432723,585.31,1185.784183680001,575.8312133826084,580.4928571428568,582.7859294745338,63.13542375901068,62.25812160194314,0,0,-0.0,-0.0011774744027304163,0.06828039471939729,0.10860465556755106
2016-06-11 12:00:00,585.25,588.0,584.95,586.93,592.9953391799997,348101.44417314,586.50557311,587.5479314575521,582.9171428571424,578.2863542567327,63.82716298560659,585.31,499.5550002299998,576.7400019175996,581.4971428571424,586.2542837966853,586.0,584.4917326199999,576.0302568529905,581.4971428571424,584.955457432723,61.59356112500264,63.13542375901068,0,0,0.0,0.002767764090823688,0.06828039471939729,0.1116730117241509
2016-06-11 16:00:00,586.74,588.22,585.57,586.94,809.4624990400002,475206.0726316507,586.96121027,588.1029160274779,584.2957142857139,580.4885125439498,63.84114230711494,586.93,592.9953391799997,578.2863542567327,582.9171428571424,587.5479314575521,585.31,499.5550002299998,576.7400019175996,582.9171428571424,586.2542837966853,63.82716298560659,61.59356112500264,0,0,0.0,1.7037806893771545e-05,0.06828039471939729,0.11169195219425365
2016-06-11 20:00:00,586.97,610.0,586.0,609.5,1932.1630286100003,1152743.4050836798,609.03903453,600.0268744885792,588.6142857142853,577.2016969399914,81.35100484235197,586.94,809.4624990400002,580.4885125439498,584.2957142857139,588.1029160274779,586.93,592.9953391799997,578.2863542567327,584.2957142857139,587.5479314575521,63.84114230711494,63.82716298560659,0,0,0.0,0.03843663747572146,0.06828039471939729,0.1544216527454212
2016-06-12 00:00:00,609.5,637.38,605.0,635.97,3588.302958040001,2224763.3196951104,635.96991178,619.9786661888171,596.5657142857139,573.1527623826106,88.43029637976716,609.5,1932.1630286100003,577.2016969399914,588.6142857142853,600.0268744885792,586.94,809.4624990400002,580.4885125439498,588.6142857142853,588.1029160274779,81.35100484235197,63.84114230711494,0,0,0.0,0.04342904019688265,0.06828039471939729,0.20455707710665383
2016-06-12 04:00:00,635.97,639.0,625.79,629.8,2226.3017364300017,1410808.3750503855,629.48320884,629.6791168200198,602.9214285714281,576.1637403228365,80.7368316030807,635.97,3588.302958040001,573.1527623826106,596.5657142857139,619.9786661888171,609.5,1932.1630286100003,577.2016969399914,596.5657142857139,600.0268744885792,88.43029637976716,81.35100484235197,-1,0,-0.0,-0.009701715489724427,0.06828039471939729,0.19287080705343107
2016-06-12 08:00:00,629.79,644.98,628.04,642.5,1601.6177796799998,1021944.7475073385,641.78382082,641.2407238714935,610.9928571428567,580.7449904142198,83.85116634460805,629.8,2226.3017364300017,576.1637403228365,602.9214285714281,629.6791168200198,635.97,3588.302958040001,573.1527623826106,602.9214285714281,619.9786661888171,80.7368316030807,88.43029637976716,0,0,0.0,0.020165131787869273,0.06828039471939729,0.21692520408356541
