8150.71,3232.96,8180.896683,8038.9825,7897.068317,54.81625766,8060.18,3928.7,7846.324278,7975.3325,8104.340722,8086.32,6662.16,7844.28687,7975.3325,8123.92313,46.87121962,49.05031741,0
8193.34,3151.3,8190.831171,8122.6375,8054.443829,58.18173668,8150.71,3232.96,7897.068317,8038.9825,8180.896683,8060.18,3928.7,7846.324278,8038.9825,8104.340722,54.81625766,46.87121962,0
8213.73,2216.37,8231.199266,8154.49,8077.780734,59.81777151,8193.34,3151.3,8054.443829,8122.6375,8190.831171,8150.71,3232.96,7897.068317,8122.6375,8180.896683,58.18173668,54.81625766,0
8186.81,1846.73,8215.71201,8186.1475,8156.58299,56.48352197,8213.73,2216.37,8077.780734,8154.49,8231.199266,8193.34,3151.3,8054.443829,8154.49,8190.831171,59.81777151,58.18173668,0
8204.92,2366.2,8213.189513,8199.7,8186.210487,58.2717914,8186.81,1846.73,8156.58299,8186.1475,8215.71201,8213.73,2216.37,8077.780734,8186.1475,8231.199266,56.48352197,59.81777151,0
8210.54,2888.39,8217.53791,8204,8190.46209,58.87121646,8204.92,2366.2,8186.210487,8199.7,8213.189513,8186.81,1846.73,8156.58299,8199.7,8215.71201,58.2717914,56.48352197,0
8224.56,2380.76,8224.299645,8206.7075,8189.115355,60.48938082,8210.54,2888.39,8190.46209,8204,8217.53791,8204.92,2366.2,8186.210487,8204,8213.189513,58.87121646,58.2717914,0
8338.35,4824.62,8315.574315,8244.5925,8173.610685,71.05327838,8224.56,2380.76,8189.115355,8206.7075,8224.299645,8210.54,2888.39,8190.46209,8206.7075,8217.53791,60.48938082,58.87121646,0
8348.94,4639.83,8362.956125,8280.5975,8198.238875,71.85369401,8338.35,4824.62,8173.610685,8244.5925,8315.574315,8224.56,2380.76,8189.115355,8244.5925,8224.299645,71.05327838,60.48938082,0
8277.05,4409.57,8362.396827,8297.225,8232.053173,59.16190615,8348.94,4639.83,8198.238875,8280.5975,8362.956125,8338.35,4824.62,8173.610685,8280.5975,8315.574315,71.85369401,71.05327838,0
8292.15,3451.7,8353.426765,8314.1225,8274.818235,60.82304081,8277.05,4409.57,8232.053173,8297.225,8362.396827,8348.94,4639.83,8198.238875,8297.225,8362.956125,59.16190615,71.85369401,0
8256.5,2641.75,8338.292411,8293.66,8249.027589,54.80775929,8292.15,3451.7,8274.818235,8314.1225,8353.426765,8277.05,4409.57,8232.053173,8314.1225,8362.396827,60.82304081,59.16190615,0
8129.85,7732.05,8322.362905,8238.8875,8155.412095,39.10547075,8256.5,2641.75,8249.027589,8293.66,8338.292411,8292.15,3451.7,8274.818235,8293.66,8353.426765,54.80775929,60.82304081,0
8199.14,5502.24,8299.279746,8219.41,8139.540254,48.35656927,8129.85,7732.05,8155.412095,8238.8875,8322.362905,8256.5,2641.75,8249.027589,8238.8875,8338.292411,39.10547075,54.80775929,0
8148.92,3945.25,8247.447148,8183.6025,8119.757852,42.9516084,8199.14,5502.24,8139.540254,8219.41,8299.279746,8129.85,7732.05,8155.412095,8219.41,8322.362905,48.35656927,39.10547075,0
7998.68,6715.06,8215.365426,8119.1475,8022.929574,31.07585893,8148.92,3945.25,8119.757852,8183.6025,8247.447148,8199.14,5502.24,8139.540254,8183.6025,8299.279746,42.9516084,48.35656927,0
8099.97,4354.84,8207.961334,8111.6775,8015.393666,43.1805007,7998.68,6715.06,8022.929574,8119.1475,8215.365426,8148.92,3945.25,8119.757852,8119.1475,8247.447148,31.07585893,42.9516084,0
8148.78,2616.44,8178.788918,8099.0875,8019.386082,48.19140993,8099.97,4354.84,8015.393666,8111.6775,8207.961334,7998.68,6715.06,8022.929574,8111.6775,8215.365426,43.1805007,31.07585893,0
8167.39,2889.76,8188.782367,8103.705,8018.627633,50.10863896,8148.78,2616.44,8019.386082,8099.0875,8178.788918,8099.97,4354.84,8015.393666,8099.0875,8207.961334,48.19140993,43.1805007,0
8179.61,2294.25,8188.363833,8148.9375,8109.511167,51.45672641,8167.39,2889.76,8018.627633,8103.705,8188.782367,8148.78,2616.44,8019.386082,8103.705,8178.788918,50.10863896,48.19140993,0
8173.89,2067.56,8182.492841,8167.4175,8152.342159,50.72353229,8179.61,2294.25,8109.511167,8148.9375,8188.363833,8167.39,2889.76,8018.627633,8148.9375,8188.782367,51.45672641,50.10863896,0
8177.53,2641.15,8180.638915,8174.605,8168.571085,51.22893361,8173.89,2067.56,8152.342159,8167.4175,8182.492841,8179.61,2294.25,8109.511167,8167.4175,8188.363833,50.72353229,51.45672641,0
8158.89,1583.83,8183.021541,8172.48,8161.938459,48.32803587,8177.53,2641.15,8168.571085,8174.605,8180.638915,8173.89,2067.56,8152.342159,8174.605,8182.492841,51.22893361,50.72353229,0
8188.7,1730.99,8188.611532,8174.7525,8160.893468,53.17432343,8158.89,1583.83,8161.938459,8172.48,8183.021541,8177.53,2641.15,8168.571085,8172.48,8180.638915,48.32803587,51.22893361,0
8246.48,2789.95,8235.430933,8192.9,8150.369067,61.22931657,8188.7,1730.99,8160.893468,8174.7525,8188.611532,8158.89,1583.83,8161.938459,8174.7525,8183.021541,53.17432343,48.32803587,0
8278.71,2508.46,8279.34043,8218.195,8157.04957,65.06081457,8246.48,2789.95,8150.369067,8192.9,8235.430933,8188.7,1730.99,8160.893468,8192.9,8188.611532,61.22931657,53.17432343,0
8263.35,1987.64,8288.601014,8244.31,8200.018986,61.73774984,8278.71,2508.46,8157.04957,8218.195,8279.34043,8246.48,2789.95,8150.369067,8218.195,8235.430933,65.06081457,61.22931657,0
8299.91,2215.22,8297.70331,8272.1125,8246.52169,66.40537546,8263.35,1987.64,8200.018986,8244.31,8288.601014,8278.71,2508.46,8157.04957,8244.31,8279.34043,61.73774984,65.06081457,0
8276.85,2137.12,8296.715502,8279.705,8262.694498,61.03789901,8299.91,2215.22,8246.52169,8272.1125,8297.70331,8263.35,1987.64,8200.018986,8272.1125,8288.601014,66.40537546,61.73774984,0
8240.17,2037,8298.220046,8270.07,8241.919954,53.21821529,8276.85,2137.12,8262.694498,8279.705,8296.715502,8299.91,2215.22,8246.52169,8279.705,8297.70331,61.03789901,66.40537546,0
8187.52,3754.28,8306.295009,8251.1125,8195.929991,43.97617145,8240.17,2037,8241.919954,8270.07,8298.220046,8276.85,2137.12,8262.694498,8270.07,8296.715502,53.21821529,61.03789901,0
8229.65,4531.94,8274.926958,8233.5475,8192.168042,51.65422711,8187.52,3754.28,8195.929991,8251.1125,8306.295009,8240.17,2037,8241.919954,8251.1125,8298.220046,43.97617145,53.21821529,0
8233.34,2444.58,8249.504389,8222.67,8195.835611,52.30848125,8229.65,4531.94,8192.168042,8233.5475,8274.926958,8187.52,3754.28,8195.929991,8233.5475,8306.295009,51.65422711,43.97617145,0
8211.14,3167.18,8239.031281,8215.4125,8191.793719,47.85561709,8233.34,2444.58,8195.835611,8222.67,8249.504389,8229.65,4531.94,8192.168042,8222.67,8274.926958,52.30848125,51.65422711,0
8150.89,4086.04,8249.224227,8206.255,8163.285773,37.85937436,8211.14,3167.18,8191.793719,8215.4125,8239.031281,8233.34,2444.58,8195.835611,8215.4125,8249.504389,47.85561709,52.30848125,0
8157.34,3832.04,8233.715727,8188.1775,8142.639273,39.40788639,8150.89,4086.04,8163.285773,8206.255,8249.224227,8211.14,3167.18,8191.793719,8206.255,8239.031281,37.85937436,47.85561709,0
8194.13,3041.8,8211.002551,8178.375,8145.747449,47.87519564,8157.34,3832.04,8142.639273,8188.1775,8233.715727,8150.89,4086.04,8163.285773,8188.1775,8249.224227,39.40788639,37.85937436,0
8199.62,2997.56,8203.560318,8175.495,8147.429682,49.08852717,8194.13,3041.8,8145.747449,8178.375,8211.002551,8157.34,3832.04,8142.639273,8178.375,8233.715727,47.87519564,39.40788639,0
8201.77,2325.27,8211.669689,8188.215,8164.760311,49.61346468,8199.62,2997.56,8147.429682,8175.495,8203.560318,8194.13,3041.8,8145.747449,8175.495,8211.002551,49.08852717,47.87519564,0
8261.59,3685.06,8249.972351,8214.2775,8178.582649,62.054405,8201.77,2325.27,8164.760311,8188.215,8211.669689,8199.62,2997.56,8147.429682,8188.215,8203.560318,49.61346468,49.08852717,0
8234.55,2449.2,8257.604322,8224.3825,8191.160678,55.0345756,8261.59,3685.06,8178.582649,8214.2775,8249.972351,8201.77,2325.27,8164.760311,8214.2775,8211.669689,62.054405,49.61346468,0
8223.95,2341.43,8258.432387,8230.465,8202.497613,52.37991004,8234.55,2449.2,8191.160678,8224.3825,8257.604322,8261.59,3685.06,8178.582649,8224.3825,8249.972351,55.0345756,62.054405,0
8188.29,2525.41,8261.250636,8227.095,8192.939364,44.18544118,8223.95,2341.43,8202.497613,8230.465,8258.432387,8234.55,2449.2,8191.160678,8230.465,8257.604322,52.37991004,55.0345756,0
8227.89,1360.5,8241.997717,8218.67,8195.342283,53.43145475,8188.29,2525.41,8192.939364,8227.095,8261.250636,8223.95,2341.43,8202.497613,8227.095,8258.432387,44.18544118,52.37991004,0
8206.56,2871.95,8232.089364,8211.6725,8191.255636,48.48698394,8227.89,1360.5,8195.342283,8218.67,8241.997717,8188.29,2525.41,8192.939364,8218.67,8261.250636,53.43145475,44.18544118,0
8213.63,2247.23,8227.627105,8209.0925,8190.557895,50.23158889,8206.56,2871.95,8191.255636,8211.6725,8232.089364,8227.89,1360.5,8195.342283,8211.6725,8241.997717,48.48698394,53.43145475,0
8243.15,2244.79,8241.052212,8222.8075,8204.562788,57.15567297,8213.63,2247.23,8190.557895,8209.0925,8227.627105,8206.56,2871.95,8191.255636,8209.0925,8232.089364,50.23158889,48.48698394,0
8244.43,1855.3,8249.091813,8226.9425,8204.793187,57.44903476,8243.15,2244.79,8204.562788,8222.8075,8241.052212,8213.63,2247.23,8190.557895,8222.8075,8227.627105,57.15567297,50.23158889,0
8142.85,3761.23,8264.625327,8211.015,8157.404673,35.44021526,8244.43,1855.3,8204.793187,8226.9425,8249.091813,8243.15,2244.79,8204.562788,8226.9425,8241.052212,57.44903476,57.15567297,0
8167.08,4351.99,8258.180936,8199.3775,8140.574064,41.5450315,8142.85,3761.23,8157.404673,8211.015,8264.625327,8244.43,1855.3,8204.793187,8211.015,8249.091813,35.44021526,57.44903476,0
8170,2599.92,8230.56487,8181.09,8131.61513,42.29653977,8167.08,4351.99,8140.574064,8199.3775,8258.180936,8142.85,3761.23,8157.404673,8199.3775,8264.625327,41.5450315,35.44021526,0
8111.75,4591.19,8178.328649,8147.92,8117.511351,32.70938504,8170,2599.92,8131.61513,8181.09,8230.56487,8167.08,4351.99,8140.574064,8181.09,8258.180936,42.29653977,41.5450315,0
8139.82,3337.61,8177.831314,8147.1625,8116.493686,40.17714672,8111.75,4591.19,8117.511351,8147.92,8178.328649,8170,2599.92,8131.61513,8147.92,8230.56487,32.70938504,42.29653977,0
8172.06,2488.78,8180.536141,8148.4075,8116.278859,47.78368018,8139.82,3337.61,8116.493686,8147.1625,8177.831314,8111.75,4591.19,8117.511351,8147.1625,8178.328649,40.17714672,32.70938504,0
8201.76,3224.8,8200.294774,8156.3475,8112.400226,53.94845509,8172.06,2488.78,8116.278859,8148.4075,8180.536141,8139.82,3337.61,8116.493686,8148.4075,8177.831314,47.78368018,40.17714672,0
8188.26,3151.44,8205.525103,8175.475,8145.424897,50.8309413,8201.76,3224.8,8112.400226,8156.3475,8200.294774,8172.06,2488.78,8116.278859,8156.3475,8180.536141,53.94845509,47.78368018,0
8172.74,2596.08,8199.660723,8183.705,8167.749277,47.24398728,8188.26,3151.44,8145.424897,8175.475,8205.525103,8201.76,3224.8,8112.400226,8175.475,8200.294774,50.8309413,53.94845509,0
8171.19,2339.29,8199.716664,8183.4875,8167.258336,46.86650881,8172.74,2596.08,8167.749277,8183.705,8199.660723,8188.26,3151.44,8145.424897,8183.705,8205.525103,47.24398728,50.8309413,0
8153.31,3488.44,8187.472771,8171.375,8155.277229,42.40026917,8171.19,2339.29,8167.258336,8183.4875,8199.716664,8172.74,2596.08,8167.749277,8183.4875,8199.660723,46.86650881,47.24398728,0
8136.71,2632.91,8177.610686,8158.4875,8139.364314,38.50669718,8153.31,3488.44,8155.277229,8171.375,8187.472771,8171.19,2339.29,8167.258336,8171.375,8199.716664,42.40026917,46.86650881,0
8141.93,1960.88,8167.973246,8150.785,8133.596754,40.47123691,8136.71,2632.91,8139.364314,8158.4875,8177.610686,8153.31,3488.44,8155.277229,8158.4875,8187.472771,38.50669718,42.40026917,0
8181.82,1791.66,8176.125677,8153.4425,8130.759323,53.45712564,8141.93,1960.88,8133.596754,8150.785,8167.973246,8136.71,2632.91,8139.364314,8150.785,8177.610686,40.47123691,38.50669718,0
8169.65,1611.09,8181.967248,8157.5275,8133.087752,49.67851686,8181.82,1791.66,8130.759323,8153.4425,8176.125677,8141.93,1960.88,8133.596754,8153.4425,8167.973246,53.45712564,40.47123691,0
8132.63,2256.02,8182.475683,8156.5075,8130.539317,39.87893291,8169.65,1611.09,8133.087752,8157.5275,8181.967248,8181.82,1791.66,8130.759323,8157.5275,8176.125677,49.67851686,53.45712564,0
8013.41,6381.19,8210.930388,8124.3775,8037.824612,23.10467021,8132.63,2256.02,8130.539317,8156.5075,8182.475683,8169.65,1611.09,8133.087752,8156.5075,8181.967248,39.87893291,49.67851686,0
7994.77,4272.73,8175.077439,8077.615,7980.152561,21.48951154,8013.41,6381.19,8037.824612,8124.3775,8210.930388,8132.63,2256.02,8130.539317,8124.3775,8182.475683,23.10467021,39.87893291,0
7949.18,6269.33,8110.562354,8022.4975,7934.432646,17.97679358,7994.77,4272.73,7980.152561,8077.615,8175.077439,8013.41,6381.19,8037.824612,8077.615,8210.930388,21.48951154,23.10467021,0
8070.34,4142.28,8063.388067,8006.925,7950.461933,45.18909739,7949.18,6269.33,7934.432646,8022.4975,8110.562354,7994.77,4272.73,7980.152561,8022.4975,8175.077439,17.97679358,21.48951154,0
8087,2996.28,8098.174206,8025.3225,7952.470794,47.90510757,8070.34,4142.28,7950.461933,8006.925,8063.388067,7949.18,6269.33,7934.432646,8006.925,8110.562354,45.18909739,17.97679358,0
8071.18,2454.9,8116.430385,8044.425,7972.419615,45.46043096,8087,2996.28,7952.470794,8025.3225,8098.174206,8070.34,4142.28,7950.461933,8025.3225,8063.388067,47.90510757,45.18909739,0
8106.84,2256.77,8103.138665,8083.84,8064.541335,51.79733917,8071.18,2454.9,7972.419615,8044.425,8116.430385,8087,2996.28,7952.470794,8044.425,8098.174206,45.46043096,47.90510757,0
8180.87,2632.1,8166.08744,8111.4725,8056.85756,62.21374558,8106.84,2256.77,8064.541335,8083.84,8103.138665,8071.18,2454.9,7972.419615,8083.84,8116.430385,51.79733917,45.46043096,0
8252.68,4522.84,8243.748576,8152.8925,8062.036424,69.5164208,8180.87,2632.1,8056.85756,8111.4725,8166.08744,8106.84,2256.77,8064.541335,8111.4725,8103.138665,62.21374558,51.79733917,0
8241.66,6408.54,8270.965518,8195.5125,8120.059482,67.23740316,8252.68,4522.84,8062.036424,8152.8925,8243.748576,8180.87,2632.1,8056.85756,8152.8925,8166.08744,69.5164208,62.21374558,0
8207.27,4696.89,8257.554703,8220.62,8183.685297,60.19873953,8241.66,6408.54,8120.059482,8195.5125,8270.965518,8252.68,4522.84,8062.036424,8195.5125,8243.748576,67.23740316,69.5164208,0
8180.58,2177.72,8257.614193,8220.5475,8183.480807,55.08411238,8207.27,4696.89,8183.685297,8220.62,8257.554703,8241.66,6408.54,8120.059482,8220.62,8270.965518,60.19873953,67.23740316,0
8240.85,2552.41,8250.712172,8217.59,8184.467828,63.16153295,8180.58,2177.72,8183.480807,8220.5475,8257.614193,8207.27,4696.89,8183.685297,8220.5475,8257.554703,55.08411238,60.19873953,0
8189.6,2681.42,8234.525469,8204.575,8174.624531,53.76519625,8240.85,2552.41,8184.467828,8217.59,8250.712172,8180.58,2177.72,8183.480807,8217.59,8257.614193,63.16153295,55.08411238,0
8202.7,2348.08,8233.319643,8203.4325,8173.545357,55.69080964,8189.6,2681.42,8174.624531,8204.575,8234.525469,8240.85,2552.41,8184.467828,8204.575,8250.712172,53.76519625,63.16153295,0
8180.84,2270.61,8233.30089,8203.4975,8173.69411,51.59291356,8202.7,2348.08,8173.545357,8203.4325,8233.319643,8189.6,2681.42,8174.624531,8203.4325,8234.525469,55.69080964,53.76519625,0
8172.68,1764.76,8200.917608,8186.455,8171.992392,50.02263773,8180.84,2270.61,8173.69411,8203.4975,8233.30089,8202.7,2348.08,8173.545357,8203.4975,8233.319643,51.59291356,55.69080964,0
8172.68,12.42,8198.191174,8182.225,8166.258826,50.02263773,8172.68,1764.76,8171.992392,8186.455,8200.917608,8180.84,2270.61,8173.69411,8186.455,8233.30089,50.02263773,51.59291356,0
8217.53,1759.43,8210.040343,8185.9325,8161.824657,58.98436146,8172.68,12.42,8166.258826,8182.225,8198.191174,8172.68,1764.76,8171.992392,8182.225,8200.917608,50.02263773,50.02263773,0
8242.67,3112.66,8240.460711,8201.39,8162.319289,63.2104402,8217.53,1759.43,8161.824657,8185.9325,8210.040343,8172.68,12.42,8166.258826,8185.9325,8198.191174,58.98436146,50.02263773,0
8218.62,3314.15,8245.750186,8212.875,8179.999814,56.81073101,8242.67,3112.66,8162.319289,8201.39,8240.460711,8217.53,1759.43,8161.824657,8201.39,8210.040343,63.2104402,58.98436146,0
8212.84,2528.24,8238.008595,8222.915,8207.821405,55.27365855,8218.62,3314.15,8179.999814,8212.875,8245.750186,8242.67,3112.66,8162.319289,8212.875,8240.460711,56.81073101,63.2104402,0
8251.3,2967.4,8252.226627,8231.3575,8210.488373,62.90575555,8212.84,2528.24,8207.821405,8222.915,8238.008595,8218.62,3314.15,8179.999814,8222.915,8245.750186,55.27365855,56.81073101,0
8249.14,1846.75,8255.572174,8232.975,8210.377826,62.22423883,8251.3,2967.4,8210.488373,8231.3575,8252.226627,8212.84,2528.24,8207.821405,8231.3575,8238.008595,62.90575555,55.27365855,0
8200.8,3008.15,8257.284785,8228.52,8199.755215,48.72320989,8249.14,1846.75,8210.377826,8232.975,8255.572174,8251.3,2967.4,8210.488373,8232.975,8252.226627,62.22423883,62.90575555,0
8185.92,3052.53,8259.389562,8221.79,8184.190438,45.26790849,8200.8,3008.15,8199.755215,8228.52,8257.284785,8249.14,1846.75,8210.377826,8228.52,8255.572174,48.72320989,62.22423883,0
8170.38,3650,8239.9113,8201.56,8163.2087,41.7353142,8185.92,3052.53,8184.190438,8221.79,8259.389562,8200.8,3008.15,8199.755215,8221.79,8257.284785,45.26790849,48.72320989,0
8190.46,3216.25,8201.127137,8186.89,8172.652863,47.7559805,8170.38,3650,8163.2087,8201.56,8239.9113,8185.92,3052.53,8184.190438,8201.56,8259.389562,41.7353142,45.26790849,0
8194.61,2054.61,8197.262254,8185.3425,8173.422746,49.00072296,8190.46,3216.25,8172.652863,8186.89,8201.127137,8170.38,3650,8163.2087,8186.89,8239.9113,47.7559805,41.7353142,0
8239.37,1896.04,8231.468462,8198.705,8165.941538,60.57818702,8194.61,2054.61,8173.422746,8185.3425,8197.262254,8190.46,3216.25,8172.652863,8185.3425,8201.127137,49.00072296,47.7559805,0
8231.75,2369.77,8242.296668,8214.0475,8185.798332,58.0157558,8239.37,1896.04,8165.941538,8198.705,8231.468462,8194.61,2054.61,8173.422746,8198.705,8197.262254,60.57818702,49.00072296,0
8232.18,1380.78,8247.237451,8224.4775,8201.717549,58.12997644,8231.75,2369.77,8185.798332,8214.0475,8242.296668,8239.37,1896.04,8165.941538,8214.0475,8231.468462,58.0157558,60.57818702,0
8308.98,3655.71,8295.217639,8253.07,8210.922361,73.07947175,8232.18,1380.78,8201.717549,8224.4775,8247.237451,8231.75,2369.77,8185.798332,8224.4775,8242.296668,58.12997644,58.0157558,0
8390.48,8419.04,8376.068952,8290.8475,8205.626048,81.21417786,8308.98,3655.71,8210.922361,8253.07,8295.217639,8232.18,1380.78,8201.717549,8253.07,8247.237451,73.07947175,58.12997644,0
8440.73,4936.95,8446.366643,8343.0925,8239.818357,84.51198,8390.48,8419.04,8205.626048,8290.8475,8376.068952,8308.98,3655.71,8210.922361,8290.8475,8295.217639,81.21417786,73.07947175,-1
8449.57,2916.09,8470.010904,8397.44,8324.869096,85.03998093,8440.73,4936.95,8239.818357,8343.0925,8446.366643,8390.48,8419.04,8205.626048,8343.0925,8376.068952,84.51198,81.21417786,0
8459.19,3010.84,8469.462755,8434.9925,8400.522245,85.64846859,8449.57,2916.09,8324.869096,8397.44,8470.010904,8440.73,4936.95,8239.818357,8397.44,8446.366643,85.03998093,84.51198,0
8610.97,6927.29,8581.219548,8490.115,8399.010452,91.72067067,8459.19,3010.84,8400.522245,8434.9925,8469.462755,8449.57,2916.09,8324.869096,8434.9925,8470.010904,85.64846859,85.03998093,0
8623.7,5740.21,8642.031833,8535.8575,8429.683167,92.04335919,8610.97,6927.29,8399.010452,8490.115,8581.219548,8459.19,3010.84,8400.522245,8490.115,8469.462755,91.72067067,85.64846859,0
8577.32,3544.61,8652.233031,8567.795,8483.356969,79.19162056,8623.7,5740.21,8429.683167,8535.8575,8642.031833,8610.97,6927.29,8399.010452,8535.8575,8581.219548,92.04335919,91.72067067,0
8628.84,3578.97,8636.299853,8610.2075,8584.115147,82.32471145,8577.32,3544.61,8483.356969,8567.795,8652.233031,8623.7,5740.21,8429.683167,8567.795,8642.031833,79.19162056,92.04335919,0
8704.65,4357.35,8692.974335,8633.6275,8574.280665,85.89596511,8628.84,3578.97,8584.115147,8610.2075,8636.299853,8577.32,3544.61,8483.356969,8610.2075,8652.233031,82.32471145,79.19162056,0
8696.42,3539.95,8719.540178,8651.8075,8584.074822,83.79538347,8704.65,4357.35,8574.280665,8633.6275,8692.974335,8628.84,3578.97,8584.115147,8633.6275,8636.299853,85.89596511,82.32471145,0
8637.13,3388.46,8710.994546,8666.76,8622.525454,69.75131974,8696.42,3539.95,8584.074822,8651.8075,8719.540178,8704.65,4357.35,8574.280665,8651.8075,8692.974335,83.79538347,85.89596511,0
8657.86,2750.72,8709.982822,8674.015,8638.047178,71.64993332,8637.13,3388.46,8622.525454,8666.76,8710.994546,8696.42,3539.95,8584.074822,8666.76,8719.540178,69.75131974,83.79538347,0
8690.56,2145.76,8701.986166,8670.4925,8638.998834,74.53176968,8657.86,2750.72,8638.047178,8674.015,8709.982822,8637.13,3388.46,8622.525454,8674.015,8710.994546,71.64993332,69.75131974,0
8693.14,1848.48,8700.059987,8669.6725,8639.285013,74.76309081,8690.56,2145.76,8638.998834,8670.4925,8701.986166,8657.86,2750.72,8638.047178,8670.4925,8709.982822,74.53176968,71.64993332,0
8690.2,2996.9,8701.821559,8682.94,8664.058441,73.88908088,8693.14,1848.48,8639.285013,8669.6725,8700.059987,8690.56,2145.76,8638.998834,8669.6725,8701.986166,74.76309081,74.53176968,0
8754.69,3293.66,8742.861213,8707.1475,8671.433787,79.8069782,8690.2,2996.9,8664.058441,8682.94,8701.821559,8693.14,1848.48,8639.285013,8682.94,8700.059987,73.88908088,74.76309081,0
8828.61,3851.39,8815.004675,8741.66,8668.315325,84.42974938,8754.69,3293.66,8671.433787,8707.1475,8742.861213,8690.2,2996.9,8664.058441,8707.1475,8701.821559,79.8069782,73.88908088,0
8833.99,4001.69,8853.625813,8776.8725,8700.119187,84.72069837,8828.61,3851.39,8668.315325,8741.66,8815.004675,8754.69,3293.66,8671.433787,8741.66,8742.861213,84.42974938,79.8069782,-1
8808.89,4253.04,8847.316803,8806.545,8765.773197,77.0444985,8833.99,4001.69,8700.119187,8776.8725,8853.625813,8828.61,3851.39,8668.315325,8776.8725,8815.004675,84.72069837,84.42974938,0
8851.96,1645.75,8850.820255,8830.8625,8810.904745,80.50793815,8808.89,4253.04,8765.773197,8806.545,8847.316803,8833.99,4001.69,8700.119187,8806.545,8853.625813,77.0444985,84.72069837,0
8927.05,2830.83,8912.757761,8855.4725,8798.187239,85.01327094,8851.96,1645.75,8810.904745,8830.8625,8850.820255,8808.89,4253.04,8765.773197,8830.8625,8847.316803,80.50793815,77.0444985,0
8935.72,3174.1,8949.565489,8880.905,8812.244511,85.45683561,8927.05,2830.83,8798.187239,8855.4725,8912.757761,8851.96,1645.75,8810.904745,8855.4725,8850.820255,85.01327094,80.50793815,-1
9027.42,2903.63,9016.460968,8935.5375,8854.614032,89.2888581,8935.72,3174.1,8812.244511,8880.905,8949.565489,8927.05,2830.83,8798.187239,8880.905,8912.757761,85.45683561,85.01327094,0
8979.56,3410.27,9019.364345,8967.4375,8915.510655,77.1615265,9027.42,2903.63,8854.614032,8935.5375,9016.460968,8935.72,3174.1,8812.244511,8935.5375,8949.565489,89.2888581,85.45683561,0
8878.93,2303.62,9026.627894,8955.4075,8884.187106,58.17481602,8979.56,3410.27,8915.510655,8967.4375,9019.364345,9027.42,2903.63,8854.614032,8967.4375,9016.460968,77.1615265,89.2888581,0
8902.29,2425.64,9024.397348,8947.05,8869.702652,60.73788293,8878.93,2303.62,8884.187106,8955.4075,9026.627894,8979.56,3410.27,8915.510655,8955.4075,9019.364345,58.17481602,77.1615265,0
8947.11,1759.15,8977.690296,8926.9725,8876.254704,65.38871603,8902.29,2425.64,8869.702652,8947.05,9024.397348,8878.93,2303.62,8884.187106,8947.05,9026.627894,60.73788293,58.17481602,0
8982.2,1527.02,8979.515209,8927.6325,8875.749791,68.70557828,8947.11,1759.15,8876.254704,8926.9725,8977.690296,8902.29,2425.64,8869.702652,8926.9725,9024.397348,65.38871603,60.73788293,0
