close,volbtc,bb_high,bb_mid,bb_low,rsi,close_lag1,bb_low_lag1,bb_mid_lag1,bb_high_lag1,close_lag2,bb_low_lag2,bb_mid_lag2,bb_high_lag2,rsi_lag1,rsi_lag2,signal
667.14,799.9627767,674.9595466,671.92,668.8804534,42.91371154,672.11,671.1181842,672.8328571,674.5475301,672.6,671.2174499,672.8328571,675.559693,49.86692327,50.61776316,0
665.97,822.1110754,674.9531919,670.95,666.9468081,41.44851459,667.14,668.8804534,671.92,674.9595466,672.11,671.1181842,671.92,674.5475301,42.91371154,49.86692327,0
666.92,866.2777686,674.884026,670.4742857,666.0645455,43.14591397,665.97,666.9468081,670.95,674.9531919,667.14,668.8804534,670.95,674.9595466,41.44851459,42.91371154,1
662.88,724.1827755,674.0025824,668.8885714,663.7745604,38.08897357,666.92,666.0645455,670.4742857,674.884026,665.97,666.9468081,670.4742857,674.9531919,43.14591397,41.44851459,0
665.5,398.6034319,671.8539778,667.5885714,663.3231651,42.7733431,662.88,663.7745604,668.8885714,674.0025824,666.92,666.0645455,668.8885714,674.884026,38.08897357,43.14591397,0
664.44,254.5704761,669.9196032,666.4228571,662.9261111,41.40825911,665.5,663.3231651,667.5885714,671.8539778,662.88,663.7745604,667.5885714,674.0025824,42.7733431,38.08897357,0
665.62,636.3343803,667.2624829,665.4957143,663.7289457,43.56738123,664.44,662.9261111,666.4228571,669.9196032,665.5,663.3231651,666.4228571,671.8539778,41.40825911,42.7733431,0
667.34,1169.485159,667.3377189,665.5242857,663.7108525,46.65326639,665.62,663.7289457,665.4957143,667.2624829,664.44,662.9261111,665.4957143,669.9196032,43.56738123,41.40825911,0
667.28,837.6310969,667.6927415,665.7114286,663.7301156,46.55762457,667.34,663.7108525,665.5242857,667.3377189,665.62,663.7289457,665.5242857,667.2624829,46.65326639,43.56738123,0
669.59,957.0703081,668.7308434,666.0928571,663.4548709,50.74428592,667.28,663.7301156,665.7114286,667.6927415,667.34,663.7108525,665.7114286,667.3377189,46.55762457,46.65326639,0
668.17,639.9165317,668.980078,666.8485714,664.7170649,48.24237519,669.59,663.4548709,666.0928571,668.7308434,667.28,663.7301156,666.0928571,667.6927415,50.74428592,46.55762457,0
663.5,615.0610435,669.1461515,666.5628571,663.9795628,41.07056818,668.17,664.7170649,666.8485714,668.980078,669.59,663.4548709,666.8485714,668.7308434,48.24237519,50.74428592,0
653.67,2122.354196,671.4831157,665.0242857,658.5654558,30.71860492,663.5,663.9795628,666.5628571,669.1461515,668.17,664.7170649,666.5628571,668.980078,41.07056818,48.24237519,0
658.01,1539.289979,671.1143126,663.9371429,656.7599731,38.13294266,653.67,658.5654558,665.0242857,671.4831157,663.5,663.9795628,665.0242857,669.1461515,30.71860492,41.07056818,1
654.67,1507.657842,670.1217298,662.1271429,654.1325559,35.02629919,658.01,656.7599731,663.9371429,671.1143126,653.67,658.5654558,663.9371429,671.4831157,38.13294266,30.71860492,0
661.07,1297.722082,668.75284,661.24,653.72716,44.37736003,654.67,654.1325559,662.1271429,670.1217298,658.01,656.7599731,662.1271429,671.1143126,35.02629919,38.13294266,0
657.12,602.7415903,665.6508789,659.4585714,653.2662639,40.50289985,661.07,653.72716,661.24,668.75284,654.67,654.1325559,661.24,670.1217298,44.37736003,35.02629919,0
659.74,371.3127465,662.4484495,658.2542857,654.0601219,43.99559594,657.12,653.2662639,659.4585714,665.6508789,661.07,653.72716,659.4585714,668.75284,40.50289985,44.37736003,0
658.15,528.5547979,660.6464119,657.49,654.3335881,42.3700311,659.74,654.0601219,658.2542857,662.4484495,657.12,653.2662639,658.2542857,665.6508789,43.99559594,40.50289985,0
657.88,790.3571457,660.5132739,658.0914286,655.6695833,42.08566319,658.15,654.3335881,657.49,660.6464119,659.74,654.0601219,657.49,662.4484495,42.3700311,43.99559594,0
657.5,820.5353303,660.4556213,658.0185714,655.5815216,41.66185926,657.88,655.6695833,658.0914286,660.5132739,658.15,654.3335881,658.0914286,660.6464119,42.08566319,42.3700311,0
657.7,583.4963439,660.1660553,658.4514286,656.7368019,41.99294669,657.5,655.5815216,658.0185714,660.4556213,657.88,655.6695833,658.0185714,660.5132739,41.66185926,42.08566319,0
658.07,540.965476,659.0274496,658.0228571,657.0182647,42.64149796,657.7,656.7368019,658.4514286,660.1660553,657.5,655.5815216,658.4514286,660.4556213,41.99294669,41.66185926,0
659.55,209.7137564,659.4524961,658.37,657.2875039,45.27708525,658.07,657.0182647,658.0228571,659.0274496,657.7,656.7368019,658.0228571,660.1660553,42.64149796,41.99294669,0
659.98,692.7911906,659.5629405,658.4042857,657.245631,46.05269063,659.55,657.2875039,658.37,659.4524961,658.07,657.0182647,658.37,659.0274496,45.27708525,42.64149796,0
663.3,1190.536129,661.6297146,659.14,656.6502854,51.74007464,659.98,657.245631,658.4042857,659.5629405,659.55,657.2875039,658.4042857,659.4524961,46.05269063,45.27708525,0
661,689.3915698,662.0986598,659.5857143,657.0727687,47.96728705,663.3,656.6502854,659.14,661.6297146,659.98,657.245631,659.14,659.5629405,51.74007464,46.05269063,0
662.76,462.1632275,662.9338789,660.3371429,657.7404068,50.91671915,661,657.0727687,659.5857143,662.0986598,663.3,656.6502854,659.5857143,661.6297146,47.96728705,51.74007464,0
655.95,587.9150377,663.1863643,660.0871429,656.9879214,41.1880707,662.76,657.7404068,660.3371429,662.9338789,661,657.0727687,660.3371429,662.0986598,50.91671915,47.96728705,0
654.53,397.8890027,663.5369789,659.5814286,655.6258782,39.49356007,655.95,656.9879214,660.0871429,663.1863643,662.76,657.7404068,660.0871429,662.9338789,41.1880707,50.91671915,0
658.71,867.2619524,663.4369967,659.4614286,655.4858604,46.47439053,654.53,655.6258782,659.5814286,663.5369789,655.95,656.9879214,659.5814286,663.1863643,39.49356007,41.1880707,1
657.56,979.1100137,663.1667759,659.1157143,655.0646527,44.93826046,658.71,655.4858604,659.4614286,663.4369967,654.53,655.6258782,659.4614286,663.5369789,46.47439053,39.49356007,0
657.79,1006.300284,661.7287642,658.3285714,654.9283787,45.32748305,657.56,655.0646527,659.1157143,663.1667759,658.71,655.4858604,659.1157143,663.4369967,44.93826046,46.47439053,0
657.42,788.680428,660.9148215,657.8171429,654.7194642,44.77910248,657.79,654.9283787,658.3285714,661.7287642,657.56,655.0646527,658.3285714,663.1667759,45.32748305,44.93826046,0
647.6,1221.152248,660.2310751,655.6514286,651.0717821,33.27342076,657.42,654.7194642,657.8171429,660.9148215,657.79,654.9283787,657.8171429,661.7287642,44.77910248,45.32748305,0
650.67,623.3015316,659.9943068,654.8971429,649.7999789,38.58611829,647.6,651.0717821,655.6514286,660.2310751,657.42,654.7194642,655.6514286,660.9148215,33.27342076,44.77910248,0
654.99,1183.441339,660.0563158,654.9628571,649.8693985,45.19823934,650.67,649.7999789,654.8971429,659.9943068,647.6,651.0717821,654.8971429,660.2310751,38.58611829,33.27342076,0
656.49,1459.274741,659.4359622,654.6457143,649.8554664,47.31913517,654.99,649.8693985,654.9628571,660.0563158,650.67,649.7999789,654.9628571,659.9943068,45.19823934,38.58611829,0
654.06,1239.761155,658.6796234,654.1457143,649.6118051,44.32627929,656.49,649.8554664,654.6457143,659.4359622,654.99,649.8693985,654.6457143,660.0563158,47.31913517,45.19823934,0
652.71,1037.296585,657.5379554,653.42,649.3020446,42.71009199,654.06,649.6118051,654.1457143,658.6796234,656.49,649.8554664,654.1457143,659.4359622,44.32627929,47.31913517,0
654.99,957.5583256,656.7452049,653.0728571,649.4005094,46.27303197,652.71,649.3020446,653.42,657.5379554,654.06,649.6118051,653.42,658.6796234,42.71009199,44.32627929,0
653.11,471.3628093,656.142115,653.86,651.577885,43.85132925,654.99,649.4005094,653.0728571,656.7452049,652.71,649.3020446,653.0728571,657.5379554,46.27303197,42.71009199,0
656.09,642.7721957,656.3485382,654.6342857,652.9200332,48.45615094,653.11,651.577885,653.86,656.142115,654.99,649.4005094,653.86,656.7452049,43.85132925,46.27303197,0
657.49,1125.065631,657.1504624,654.9914286,652.8323948,50.50963097,656.09,652.9200332,654.6342857,656.3485382,653.11,651.577885,654.6342857,656.142115,48.45615094,43.85132925,0
657.35,976.416875,657.4459742,655.1142857,652.7825972,50.29384997,657.49,652.8323948,654.9914286,657.1504624,656.09,652.9200332,654.9914286,656.3485382,50.50963097,48.45615094,0
657.5,612.0770302,658.0824871,655.6057143,653.1289415,50.53766559,657.35,652.7825972,655.1142857,657.4459742,657.49,652.8323948,655.1142857,657.1504624,50.29384997,50.50963097,0
657.03,356.5668862,658.2118476,656.2228571,654.2338667,49.71480098,657.5,653.1289415,655.6057143,658.0824871,657.35,652.7825972,655.6057143,657.4459742,50.53766559,50.29384997,0
656.63,477.4507519,658.3376703,656.4571429,654.5766154,48.98380906,657.03,654.2338667,656.2228571,658.2118476,657.5,653.1289415,656.2228571,658.0824871,49.71480098,50.53766559,0
656.7,855.0300078,657.6034845,656.97,656.3365155,49.12478851,656.63,654.5766154,656.4571429,658.3376703,657.03,654.2338667,656.4571429,658.2118476,48.98380906,49.71480098,0
657.41,785.9190564,657.6068859,657.1585714,656.710257,50.61546621,656.7,656.3365155,656.97,657.6034845,656.63,654.5766154,656.97,658.3376703,49.12478851,48.98380906,0
657.4,825.0108041,657.5796026,657.1457143,656.7118259,50.59298115,657.41,656.710257,657.1585714,657.6068859,656.7,656.3365155,657.1585714,657.6034845,50.61546621,49.12478851,0
657.42,832.8724377,657.5986341,657.1557143,656.7127945,50.64020907,657.4,656.7118259,657.1457143,657.5796026,657.41,656.710257,657.1457143,657.6068859,50.59298115,50.61546621,0
657.9,454.6133946,657.7567179,657.2128571,656.6689964,51.83029987,657.42,656.7127945,657.1557143,657.5986341,657.4,656.7118259,657.1557143,657.5796026,50.64020907,50.59298115,0
656.68,366.1847019,657.7561845,657.1628571,656.5695298,48.62152922,657.9,656.6689964,657.2128571,657.7567179,657.42,656.7127945,657.2128571,657.5986341,51.83029987,50.64020907,0
656.31,705.2502465,657.7920961,657.1171429,656.4421896,47.65788592,656.68,656.5695298,657.1628571,657.7561845,657.9,656.6689964,657.1628571,657.7567179,48.62152922,51.83029987,0
656.47,1355.760737,657.8004112,657.0842857,656.3681603,48.13657315,656.31,656.4421896,657.1171429,657.7920961,656.68,656.5695298,657.1171429,657.7561845,47.65788592,48.62152922,0
657,664.0788495,657.720797,657.0257143,656.3306316,49.77512438,656.47,656.3681603,657.0842857,657.8004112,656.31,656.4421896,657.0842857,657.7920961,48.13657315,47.65788592,0
658.4,478.7722864,658.1017409,657.1685714,656.235402,53.91681935,657,656.3306316,657.0257143,657.720797,656.47,656.3681603,657.0257143,657.8004112,49.77512438,48.13657315,0
657.67,356.205305,658.1603662,657.2042857,656.2482052,51.53063369,658.4,656.235402,657.1685714,658.1017409,657,656.3306316,657.1685714,657.720797,53.91681935,49.77512438,0
654.81,488.3478203,658.1237159,656.7628571,655.4019984,43.42247252,657.67,656.2482052,657.2042857,658.1603662,658.4,656.235402,657.2042857,658.1017409,51.53063369,53.91681935,0
658.57,445.4714889,658.6188985,657.0328571,655.4468158,53.73016271,654.81,655.4019984,656.7628571,658.1237159,657.67,656.2482052,656.7628571,658.1603662,43.42247252,51.53063369,0
655.46,784.896142,658.6323939,656.9114286,655.1904633,46.22810039,658.57,655.4468158,657.0328571,658.6188985,654.81,655.4019984,657.0328571,658.1237159,53.73016271,43.42247252,0
655.87,511.1326,658.6045082,656.8257143,655.0469204,47.27330475,655.46,655.1904633,656.9114286,658.6323939,658.57,655.4468158,656.9114286,658.6188985,46.22810039,53.73016271,0
638.07,1375.726859,662.8235264,654.1214286,645.4193308,24.76602601,655.87,655.0469204,656.8257143,658.6045082,655.46,655.1904633,656.8257143,658.6323939,47.27330475,46.22810039,0
642.42,1089.721727,661.6138859,651.8385714,642.0632569,33.14335452,638.07,645.4193308,654.1214286,662.8235264,655.87,655.0469204,654.1214286,658.6045082,24.76602601,47.27330475,0
637,534.9996512,660.1004211,648.8857143,637.6710075,28.83504505,642.42,642.0632569,651.8385714,661.6138859,638.07,645.4193308,651.8385714,662.8235264,33.14335452,24.76602601,0
639.35,1008.257594,658.122919,646.6771429,635.2313667,32.90733534,637,637.6710075,648.8857143,660.1004211,642.42,642.0632569,648.8857143,661.6138859,28.83504505,33.14335452,0
633.8,984.4715426,653.8963914,643.1385714,632.3807515,28.72648315,639.35,635.2313667,646.6771429,658.122919,637,637.6710075,646.6771429,660.1004211,32.90733534,28.83504505,0
626.97,1362.696516,649.754909,639.0685714,628.3822338,24.58664166,633.8,632.3807515,643.1385714,653.8963914,639.35,635.2313667,643.1385714,658.122919,28.72648315,32.90733534,0
620,1515.722686,643.4023422,633.9442857,624.4862293,21.22503814,626.97,628.3822338,639.0685714,649.754909,633.8,632.3807515,639.0685714,653.8963914,24.58664166,28.72648315,0
626.01,1239.276632,641.9952537,632.2214286,622.4476035,30.09971596,620,624.4862293,633.9442857,643.4023422,626.97,628.3822338,633.9442857,649.754909,21.22503814,24.58664166,1
624.53,623.395038,638.2482769,629.6657143,621.0831517,29.22651666,626.01,622.4476035,632.2214286,641.9952537,620,624.4862293,632.2214286,643.4023422,30.09971596,21.22503814,0
621.22,924.5301477,635.7364745,627.4114286,619.0863827,27.31777453,624.53,621.0831517,629.6657143,638.2482769,626.01,622.4476035,629.6657143,641.9952537,29.22651666,30.09971596,0
612.67,1482.392648,631.5252674,623.6,615.6747326,23.11785851,621.22,619.0863827,627.4114286,635.7364745,624.53,621.0831517,627.4114286,638.2482769,27.31777453,29.22651666,0
605.2,2502.272617,629.0651191,619.5142857,609.9634523,20.19634886,612.67,615.6747326,623.6,631.5252674,621.22,619.0863827,623.6,635.7364745,23.11785851,27.31777453,0
595.25,1576.095795,628.5930806,614.9828571,601.3726337,17.09702214,605.2,609.9634523,619.5142857,629.0651191,612.67,615.6747326,619.5142857,631.5252674,20.19634886,23.11785851,1
606.83,2189.547957,626.8573846,613.1014286,599.3454725,30.47022629,595.25,601.3726337,614.9828571,628.5930806,605.2,609.9634523,614.9828571,629.0651191,17.09702214,20.19634886,1
601.46,881.979975,622.2800571,609.5942857,596.9085144,28.19856895,606.83,599.3454725,613.1014286,626.8573846,595.25,601.3726337,613.1014286,628.5930806,30.47022629,17.09702214,0
600,1457.0914,616.5083649,606.09,595.6716351,27.59617678,601.46,596.9085144,609.5942857,622.2800571,606.83,599.3454725,609.5942857,626.8573846,28.19856895,30.47022629,0
566.21,4275.708151,616.4763497,598.2314286,579.9865074,18.0079753,600,595.6716351,606.09,616.5083649,601.46,596.9085144,606.09,622.2800571,27.59617678,28.19856895,0
537.47,4691.565922,618.7751068,587.4885714,556.202036,13.6604927,566.21,579.9865074,598.2314286,616.4763497,600,595.6716351,598.2314286,616.5083649,18.0079753,27.59617678,0
545.99,8463.047488,613.6416889,579.03,544.4183111,19.83886848,537.47,556.202036,587.4885714,618.7751068,566.21,579.9865074,587.4885714,616.4763497,13.6604927,18.0079753,1
547.77,2023.764053,608.2001799,572.2471429,536.2941058,21.10902479,545.99,544.4183111,579.03,613.6416889,537.47,556.202036,579.03,618.7751068,19.83886848,13.6604927,0
552.98,991.8339922,596.0739316,564.5542857,533.0346398,24.86183267,547.77,536.2941058,572.2471429,608.2001799,545.99,544.4183111,572.2471429,613.6416889,21.10902479,19.83886848,0
558.12,3693.148542,583.0583172,558.3628571,533.6673971,28.47665458,552.98,533.0346398,564.5542857,596.0739316,547.77,536.2941058,564.5542857,608.2001799,24.86183267,21.10902479,0
571.21,3148.222262,568.4828111,554.25,540.0171889,36.81367078,558.12,533.6673971,558.3628571,583.0583172,552.98,533.0346398,558.3628571,596.0739316,28.47665458,24.86183267,0
573.36,2069.1864,571.2227039,555.2714286,539.3201532,38.0901279,571.21,540.0171889,554.25,568.4828111,558.12,533.6673971,554.25,583.0583172,36.81367078,28.47665458,0
596.51,1859.695942,585.3457941,563.7057143,542.0656345,49.84010325,573.36,539.3201532,555.2714286,571.2227039,571.21,540.0171889,555.2714286,568.4828111,38.0901279,36.81367078,0
583,1346.245958,589.8532493,568.9928571,548.132465,44.52873467,596.51,542.0656345,563.7057143,585.3457941,573.36,539.3201532,563.7057143,571.2227039,49.84010325,38.0901279,0
577.7,1101.676295,590.9835882,573.2685714,555.5535547,42.61029878,583,548.132465,568.9928571,589.8532493,596.51,542.0656345,568.9928571,585.3457941,44.52873467,49.84010325,0
577.99,1369.476377,590.9216288,576.8414286,562.7612284,42.75562587,577.7,555.5535547,573.2685714,590.9835882,583,548.132465,573.2685714,589.8532493,42.61029878,44.52873467,0
565.98,2010.362725,589.795769,577.9642857,566.1328024,38.41687851,577.99,562.7612284,576.8414286,590.9216288,577.7,555.5535547,576.8414286,590.9835882,42.75562587,42.61029878,0
587.5,1883.420188,592.1981764,580.2914286,568.3846807,48.5013061,565.98,566.1328024,577.9642857,589.795769,577.99,562.7612284,577.9642857,590.9216288,38.41687851,42.75562587,0
582.22,834.890095,592.88683,581.5571429,570.2274557,46.48979016,587.5,568.3846807,580.2914286,592.1981764,565.98,566.1328024,580.2914286,589.795769,48.5013061,38.41687851,0
574.6,791.8742491,586.7644158,578.4271429,570.0898699,43.67461841,582.22,570.2274557,581.5571429,592.88683,587.5,568.3846807,581.5571429,592.1981764,46.48979016,48.5013061,0
575.19,585.4338797,585.3667257,577.3114286,569.2561314,43.95759194,574.6,570.0898699,578.4271429,586.7644158,582.22,570.2274557,578.4271429,592.88683,43.67461841,46.48979016,0
574.62,997.5206015,585.0122536,576.8714286,568.7306035,43.72902208,575.19,569.2561314,577.3114286,585.3667257,574.6,570.0898699,577.3114286,586.7644158,43.95759194,43.67461841,0
577.31,1444.999877,584.8984131,576.7742857,568.6501583,45.17780594,574.62,568.7306035,576.8714286,585.0122536,575.19,569.2561314,576.8714286,585.3667257,43.72902208,43.95759194,0
583,924.7718159,585.30798,579.2057143,573.1034486,48.21496858,577.31,568.6501583,576.7742857,584.8984131,574.62,568.7306035,576.7742857,585.0122536,45.17780594,43.72902208,0
583.98,637.607305,583.7727939,578.7028571,573.6329204,48.74168212,583,573.1034486,579.2057143,585.30798,577.31,568.6501583,579.2057143,584.8984131,48.21496858,45.17780594,0
576.81,519.9019144,582.6811348,577.93,573.1788652,45.12534789,583.98,573.6329204,578.7028571,583.7727939,583,573.1034486,578.7028571,585.30798,48.74168212,48.21496858,0
578.09,229.574374,582.8424355,578.4285714,574.0147074,45.89707594,576.81,573.1788652,577.93,582.6811348,583.98,573.6329204,577.93,583.7727939,45.12534789,48.74168212,0
577.59,578.6047536,582.8849577,578.7714286,574.6578995,45.62714014,578.09,574.0147074,578.4285714,582.8424355,576.81,573.1788652,578.4285714,582.6811348,45.89707594,45.12534789,0
588,1380.756436,585.8931713,580.6828571,575.472543,51.96185525,577.59,574.6578995,578.7714286,582.8849577,578.09,574.0147074,578.7714286,582.8424355,45.62714014,45.89707594,0
591.71,594.313192,589.5668763,582.74,575.9131237,54.01794085,588,575.472543,580.6828571,585.8931713,577.59,574.6578995,580.6828571,582.8849577,51.96185525,45.62714014,0
592,652.5183171,592.0567894,584.0257143,575.9946392,54.18301923,591.71,575.9131237,582.74,589.5668763,588,575.472543,582.74,585.8931713,54.01794085,51.96185525,0
594.95,468.0668511,595.0352731,585.5928571,576.1504412,55.91675936,592,575.9946392,584.0257143,592.0567894,591.71,575.9131237,584.0257143,589.5668763,54.18301923,54.01794085,0
595.65,287.3962846,597.3789724,588.2842857,579.1895991,56.33895368,594.95,576.1504412,585.5928571,595.0352731,592,575.9946392,585.5928571,592.0567894,55.91675936,54.18301923,0
598.64,640.0630904,599.5235596,591.22,582.9164404,58.18128357,595.65,579.1895991,588.2842857,597.3789724,594.95,576.1504412,588.2842857,595.0352731,56.33895368,55.91675936,0
591.98,789.3041514,597.4103033,593.2757143,589.1411253,52.83353866,598.64,582.9164404,591.22,599.5235596,595.65,579.1895991,591.22,597.3789724,58.18128357,56.33895368,0
595.14,491.1683531,597.3707638,594.2957143,591.2206648,54.94939208,591.98,589.1411253,593.2757143,597.4103033,598.64,582.9164404,593.2757143,599.5235596,52.83353866,58.18128357,0
593.96,582.9079432,597.3910144,594.6171429,591.8432714,53.97568119,595.14,591.2206648,594.2957143,597.3707638,591.98,589.1411253,594.2957143,597.4103033,54.94939208,52.83353866,0
591.14,531.1595693,597.4832993,594.4942857,591.5052721,51.62144997,593.96,591.8432714,594.6171429,597.3910144,595.14,591.2206648,594.6171429,597.3707638,53.97568119,54.94939208,0
593.19,308.2633913,597.2740181,594.2428571,591.2116962,53.21884155,591.14,591.5052721,594.4942857,597.4832993,593.96,591.8432714,594.4942857,597.3910144,51.62144997,53.97568119,0
592.61,614.6790248,596.8143754,593.8085714,590.8027675,52.68876889,593.19,591.2116962,594.2428571,597.2740181,591.14,591.5052721,594.2428571,597.4832993,53.21884155,51.62144997,0
594.16,803.682941,594.8229157,593.1685714,591.5142272,54.00717281,592.61,590.8027675,593.8085714,596.8143754,593.19,591.2116962,593.8085714,597.2740181,52.68876889,53.21884155,0
591.48,1056.920589,594.850866,593.0971429,591.3434197,51.34305326,594.16,591.5142272,593.1685714,594.8229157,592.61,590.8027675,593.1685714,596.8143754,54.00717281,52.68876889,0
591.29,921.4055029,594.0785551,592.5471429,591.0157307,51.15040954,591.48,591.3434197,593.0971429,594.850866,594.16,591.5142272,593.0971429,594.8229157,51.34305326,54.00717281,0
588.89,556.6177787,593.8736542,591.8228571,589.7720601,48.66644644,591.29,591.0157307,592.5471429,594.0785551,591.48,591.3434197,592.5471429,594.850866,51.15040954,51.34305326,0
591.5,471.0006648,593.9025578,591.8742857,589.8460136,51.42885743,588.89,589.7720601,591.8228571,593.8736542,591.29,591.0157307,591.8228571,594.0785551,48.66644644,51.15040954,0
591,830.2084122,593.4888816,591.5614286,589.6339755,50.86416359,591.5,589.8460136,591.8742857,593.9025578,588.89,589.7720601,591.8742857,593.8736542,51.42885743,48.66644644,0
587,1122.738455,593.4779906,590.76,588.0420094,46.46836081,591,589.6339755,591.5614286,593.4888816,591.5,589.8460136,591.5614286,593.9025578,50.86416359,51.42885743,0
586.45,947.0995831,592.3102021,589.6585714,587.0069408,45.8812115,587,588.0420094,590.76,593.4779906,591,589.6339755,590.76,593.4888816,46.46836081,50.86416359,0
587.89,754.6726321,591.7032178,589.1457143,586.5882108,47.74295784,586.45,587.0069408,589.6585714,592.3102021,587,588.0420094,589.6585714,593.4779906,45.8812115,46.46836081,0
588.48,1253.880773,591.0389328,588.7442857,586.4496386,48.52431355,587.89,586.5882108,589.1457143,591.7032178,586.45,587.0069408,589.1457143,592.3102021,47.74295784,45.8812115,0
588.11,4039.752784,590.9429279,588.6328571,586.3227864,48.03921026,588.48,586.4496386,588.7442857,591.0389328,587.89,586.5882108,588.7442857,591.7032178,48.52431355,47.74295784,0
600.07,1412.704349,595.5491994,589.8571429,584.1650863,61.45364273,588.11,586.3227864,588.6328571,590.9429279,588.48,586.4496386,588.6328571,591.0389328,48.03921026,48.52431355,0
597.6,1147.861111,597.5123679,590.8,584.0876321,58.11670574,600.07,584.1650863,589.8571429,595.5491994,588.11,586.3227864,589.8571429,590.9429279,61.45364273,48.03921026,0
594.94,878.9844809,598.5322614,591.9342857,585.3363101,54.67362198,597.6,584.0876321,590.8,597.5123679,600.07,584.1650863,590.8,595.5491994,58.11670574,61.45364273,0
596.8,755.5184914,599.6009887,593.4128571,587.2247256,56.60941148,594.94,585.3363101,591.9342857,598.5322614,597.6,584.0876321,591.9342857,597.5123679,54.67362198,58.11670574,0
593.83,668.3139676,599.7161527,594.2614286,588.8067044,52.73642495,596.8,587.2247256,593.4128571,599.6009887,594.94,585.3363101,593.4128571,598.5322614,56.60941148,54.67362198,0
595.99,284.5517598,599.8576072,595.3342857,590.8109643,55.14021493,593.83,588.8067044,594.2614286,599.7161527,596.8,587.2247256,594.2614286,599.6009887,52.73642495,56.60941148,0
592.52,815.2696044,598.981173,595.9642857,592.9473984,50.68083834,595.99,590.8109643,595.3342857,599.8576072,593.83,588.8067044,595.3342857,599.7161527,55.14021493,52.73642495,0
587.11,1595.776577,598.3750773,594.1128571,589.850637,44.62178092,592.52,592.9473984,595.9642857,598.981173,595.99,590.8109643,595.9642857,599.8576072,50.68083834,55.14021493,0
587.91,991.1409685,597.3417397,592.7285714,588.1154032,45.65641545,587.11,589.850637,594.1128571,598.3750773,592.52,592.9473984,594.1128571,598.981173,44.62178092,50.68083834,1
583.93,719.0697196,597.0387354,591.1557143,585.2726932,41.50213174,587.91,588.1154032,592.7285714,597.3417397,587.11,589.850637,592.7285714,598.3750773,45.65641545,44.62178092,0
588.78,476.5988268,595.1151685,590.01,584.9048315,47.74219323,583.93,585.2726932,591.1557143,597.0387354,587.91,588.1154032,591.1557143,597.3417397,41.50213174,45.65641545,1
588.05,273.4885127,593.9081556,589.1842857,584.4604159,46.93072431,588.78,584.9048315,590.01,595.1151685,583.93,585.2726932,590.01,597.0387354,47.74219323,41.50213174,0
588.49,784.1504314,591.163897,588.1128571,585.0618173,47.5098355,588.05,584.4604159,589.1842857,593.9081556,588.78,584.9048315,589.1842857,595.1151685,46.93072431,47.74219323,0
586.24,815.8048341,589.2420929,587.2157143,585.1893357,44.81661229,588.49,585.0618173,588.1128571,591.163897,588.05,584.4604159,588.1128571,593.9081556,47.5098355,46.93072431,0
587.74,842.4797609,589.3443869,587.3057143,585.2670417,46.97468228,586.24,585.1893357,587.2157143,589.2420929,588.49,585.0618173,587.2157143,591.163897,44.81661229,47.5098355,0
587.62,596.6303726,589.2864064,587.2642857,585.242165,46.8169448,587.74,585.2670417,587.3057143,589.3443869,586.24,585.1893357,587.3057143,589.2420929,46.97468228,44.81661229,0
588.48,333.547568,588.9378562,587.9142857,586.8907152,48.16043437,587.62,585.242165,587.2642857,589.2864064,587.74,585.2670417,587.2642857,589.3443869,46.8169448,46.97468228,0
588.49,200.0310257,588.8443896,587.8728571,586.9013247,48.17682785,588.48,586.8907152,587.9142857,588.9378562,587.62,585.242165,587.9142857,589.2864064,48.16043437,46.8169448,0
588.29,384.6266782,588.8952336,587.9071429,586.9190521,47.85090506,588.49,586.9013247,587.8728571,588.8443896,588.48,586.8907152,587.8728571,588.9378562,48.17682785,48.16043437,0
587.1,883.9232362,588.7010193,587.7085714,586.7161236,45.86280262,588.29,586.9190521,587.9071429,588.8952336,588.49,586.9013247,587.9071429,588.8443896,47.85090506,48.17682785,0
586.45,477.5312931,588.6579003,587.7385714,586.8192426,44.76866038,587.1,586.7161236,587.7085714,588.7010193,588.29,586.9190521,587.7085714,588.8952336,45.86280262,47.85090506,0
582.6,542.83451,589.5160301,587.0042857,584.4925414,38.8557589,586.45,586.8192426,587.7385714,588.6579003,587.1,586.7161236,587.7385714,588.7010193,44.76866038,45.86280262,0
583.54,388.8287596,589.3438681,586.4214286,583.498989,40.90790254,582.6,584.4925414,587.0042857,589.5160301,586.45,586.8192426,587.0042857,588.6579003,38.8557589,44.76866038,1
578.27,303.6517688,589.4309777,584.9628571,580.4947366,34.01515863,583.54,583.498989,586.4214286,589.3438681,582.6,584.4925414,586.4214286,589.5160301,40.90790254,38.8557589,0
573.06,1017.299998,589.3125146,582.7585714,576.2046282,28.84133034,578.27,580.4947366,584.9628571,589.4309777,583.54,583.498989,584.9628571,589.3438681,34.01515863,40.90790254,0
570.24,1098.290815,588.0645279,580.18,572.2954721,26.49246585,573.06,576.2046282,582.7585714,589.3125146,578.27,580.4947366,582.7585714,589.4309777,28.84133034,34.01515863,1
574.99,857.8860316,585.6645533,578.45,571.2354467,35.95404381,570.24,572.2954721,580.18,588.0645279,573.06,576.2046282,580.18,589.3125146,26.49246585,28.84133034,1
